frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
1.5049,0.0004,0.9484,1.5912,0.3534
23.9093,0.0009,19.3338,1.3798,0.3645
1.8656,0.0006,4.1800,1.2503,0.3645
1.0330,0.0004,1.7815,1.2503,0.4623
1.2459,0.0005,0.9825,0.8622,0.4573
1.2884,0.0004,1.3836,0.8622,0.4470
0.9518,0.0005,1.2695,0.9892,0.4470
0.9013,0.0003,0.8869,0.8638,0.4595
2.9846,0.0005,0.7886,3.1892,0.4688
1.7737,0.0003,0.9264,1.2168,0.4552
1.1565,0.0003,1.1863,1.6577,0.4511
0.8775,0.0004,1.0535,1.1340,0.4693
0.9689,0.0003,0.7855,0.9682,0.4693
1.4312,0.0003,0.7811,1.1151,0.4631
1.0289,0.0003,0.9133,1.3368,0.3551
1.3536,0.0003,0.7218,1.0273,0.3667
1.6030,0.0005,1.0739,1.3564,0.3688
0.8740,0.0003,1.5053,1.3347,0.3688
1.1588,0.0004,0.8059,1.1239,0.3587
1.0421,0.0003,0.8105,0.9820,0.3609
1.9354,0.0005,0.9680,1.7639,0.3609
1.4337,0.0005,0.8983,1.6534,0.3635
0.9825,0.0004,1.1462,1.0588,0.3635
1.5987,0.0048,0.8363,1.6136,0.3667
1.2096,0.0003,0.6235,1.2214,0.3707
1.3679,0.0004,0.6383,1.2085,0.3579
0.6991,0.0003,0.7652,0.7656,0.3579
1.3691,0.0003,0.6233,1.4602,0.3587
1.1303,0.0004,0.6112,1.0990,0.3487
1.4175,0.0004,0.7221,1.2214,0.3576
1.5409,0.0003,0.7932,1.7420,0.3682
1.2839,0.0003,0.6578,1.2620,0.3651
1.1866,0.0004,0.6697,1.1763,0.3837
1.6588,0.0006,0.6498,1.5009,0.3673
1.2161,0.0006,0.9296,1.3467,0.3909
1.0670,0.0003,0.7638,0.7032,0.3543
1.0302,0.0003,0.7573,1.3708,0.3543
1.1037,0.0003,0.7157,1.1499,0.3583
1.2472,0.0004,0.6881,1.0877,0.3583
1.2730,0.0004,0.7948,1.3980,0.3545
1.0525,0.0003,0.7690,1.0364,0.3535
1.1954,0.0003,0.7016,1.1629,0.3517
1.1987,0.0004,0.7243,1.2456,0.3746
1.0790,0.0004,0.7975,1.0009,0.3618
1.2307,0.0004,0.8418,1.2219,0.3545
1.1987,0.0004,0.8004,1.2654,0.3480
1.3007,0.0004,0.8306,1.1720,0.3661
1.6225,0.0003,0.8652,1.6118,0.3716
1.3172,0.0004,1.1887,1.2984,0.3763
0.9454,0.0003,0.9765,1.0965,0.3763
1.1147,0.0003,0.8147,1.1375,0.3827
1.0576,0.0003,0.5838,1.0190,0.3621
1.2363,0.0003,0.6443,1.2547,0.3866
1.1527,0.0003,0.6370,1.1555,0.3620
1.1293,0.0003,0.6367,1.0028,0.3578
