frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
0.8830,0.0004,0.5579,0.9534,0.3419
18.7453,0.0007,14.0327,1.4306,0.3621
1.6764,0.0006,3.8194,1.1598,0.3621
1.2130,0.0010,1.5915,1.1598,0.3621
1.7518,0.0005,1.4993,1.0995,0.4717
1.0051,0.0006,1.5177,1.0995,0.4717
0.8350,0.0004,0.8876,0.9485,0.4599
1.1195,0.0004,0.8805,0.7914,0.4499
0.9474,0.0004,1.0526,1.4479,0.4541
0.7936,0.0003,0.7395,0.8982,0.4541
1.2366,0.0003,0.6799,1.2569,0.4566
1.0065,0.0003,0.6560,1.0017,0.4459
1.1905,0.0003,0.6415,1.1072,0.4414
1.3031,0.0004,0.7288,1.2897,0.4544
1.3443,0.0004,0.7831,1.2541,0.4549
1.2514,0.0003,0.9737,1.3619,0.3743
1.0180,0.0004,1.0081,1.0488,0.3743
1.2544,0.0006,0.9234,1.2099,0.3770
1.7675,0.0007,0.9984,1.5926,0.3823
1.2839,0.0007,1.2430,1.3174,0.3537
1.7425,0.0007,1.1122,1.8783,0.3537
1.2667,0.0006,0.9146,1.2438,0.3512
1.1493,0.0006,1.0965,1.1578,0.3512
1.5395,0.0007,0.7864,1.1398,0.3671
1.1184,0.0005,0.9827,1.4825,0.3671
1.2351,0.0005,1.1952,1.1103,0.3593
0.7666,0.0004,1.1790,0.9466,0.3593
1.0675,0.0004,0.6525,1.0444,0.3646
1.2904,0.0005,0.6987,1.1394,0.3467
1.4928,0.0008,0.7829,1.4476,0.3624
1.5155,0.0010,1.0225,1.4702,0.3624
1.4445,0.0005,0.9520,1.6263,0.3711
1.2395,0.0005,0.9665,1.2342,0.3678
1.3156,0.0005,0.9287,1.2618,0.3645
1.3490,0.0005,0.7616,1.4157,0.3723
1.5077,0.0005,0.7385,1.1909,0.3753
1.6570,0.0004,1.0119,1.5358,0.3855
1.1714,0.0015,1.2701,1.5451,0.3855
1.1860,0.0003,0.8781,1.1910,0.3753
1.6730,0.0005,0.8170,1.5056,0.3709
1.3130,0.0004,0.8283,1.2870,0.3558
1.5019,0.0005,0.8654,1.7220,0.3518
1.3023,0.0008,0.6903,1.2718,0.3807
1.3178,0.0006,0.8788,1.1062,0.3807
1.5035,0.0004,0.8018,1.5729,0.3692
1.8377,0.0004,0.7864,1.9156,0.3451
1.3283,0.0004,0.9093,1.4001,0.3723
1.3182,0.0003,0.9190,1.3054,0.3672
1.2355,0.0005,0.7544,1.2292,0.3672
1.5050,0.0005,0.8143,1.1602,0.3577
1.4005,0.0005,1.0966,1.7071,0.3703
1.3347,0.0007,0.9066,1.2346,0.3703
1.6729,0.0006,1.1443,1.6130,0.3728
2.0270,0.0007,0.8857,2.0356,0.3797
1.5303,0.0005,1.0370,1.5873,0.3838
2.1204,0.0006,1.0615,2.1932,0.3838
1.3519,0.0007,0.9241,1.2818,0.3713
1.4991,0.0005,0.9049,1.5421,0.3737
1.8432,0.0006,0.7732,1.7999,0.3471
1.3215,0.0004,0.9433,1.3201,0.3710
1.2923,0.0004,0.8540,1.3350,0.3420
1.4852,0.0005,0.8671,1.4186,0.3569
1.2064,0.0004,0.8637,1.3159,0.3548
1.2283,0.0004,0.6844,1.1870,0.3649
1.2072,0.0010,0.7695,1.0147,0.3649
2.1240,0.0008,0.9438,1.9395,0.3597
1.9105,0.0007,1.3505,1.4746,0.4032
1.7983,0.0007,1.1860,2.5311,0.3791
1.3850,0.0006,1.0245,1.4062,0.3575
0.9169,0.0004,0.7929,0.9299,0.3521
1.2008,0.0004,0.8484,1.2010,0.3521
1.4016,0.0002,0.7258,1.3848,0.3460
1.2755,0.0004,0.6714,1.1323,0.3380
1.1617,0.0005,1.0054,1.1389,0.3459
1.1020,0.0005,1.0767,1.1769,0.3491
1.0038,0.0006,0.8026,1.1192,0.3491
1.3319,0.0005,0.8870,1.1053,0.3543
1.1697,0.0006,0.9382,1.1792,0.3543
1.6881,0.0005,0.8463,1.5805,0.3511
1.2641,0.0007,0.9859,1.3714,0.3511
1.1739,0.0004,1.1398,1.3435,0.3405
1.3447,0.0003,0.7281,0.9836,0.3638
1.4023,0.0006,1.0274,1.5930,0.3638
1.5982,0.0007,1.2062,1.7236,0.3506
1.5120,0.0008,0.8733,1.3809,0.3569
1.6149,0.0008,0.9749,1.7426,0.3564
1.2003,0.0005,1.0728,1.0774,0.3542
1.2892,0.0006,1.0698,1.3474,0.3542
1.4085,0.0005,1.0477,1.2839,0.3382
