frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
1.2701,0.0004,0.7123,1.3132,0.3374
20.0793,0.0010,15.4950,1.4256,0.3556
1.8647,0.0007,3.7998,1.4256,0.3556
1.2804,0.0007,1.8380,1.5910,0.3556
1.3312,0.0032,1.1998,1.0842,0.4634
1.5257,0.0006,1.3513,0.9210,0.4710
0.9477,0.0005,1.4695,0.9210,0.4710
0.8538,0.0003,0.9307,0.9329,0.4633
0.8427,0.0003,0.8259,0.9820,0.4593
1.0209,0.0005,0.8373,1.0229,0.4324
1.1829,0.0007,1.0093,1.3823,0.4488
1.1811,0.0005,1.1630,1.0816,0.4488
1.5286,0.0006,0.9304,1.5624,0.4603
0.9480,0.0004,1.0725,1.0393,0.4467
1.3547,0.0010,0.7256,1.1901,0.4467
1.4902,0.0006,1.1387,1.4882,0.3519
1.3395,0.0006,1.0754,1.2169,0.3564
1.3579,0.0006,1.2210,1.2630,0.3933
1.1960,0.0006,0.8959,1.5313,0.3718
1.0904,0.0005,0.8219,1.0837,0.3734
1.7327,0.0005,0.8158,1.7213,0.3734
1.2000,0.0004,0.7316,1.1725,0.3759
1.0123,0.0006,0.8311,1.0472,0.3759
1.5169,0.0006,0.8141,1.1375,0.3626
1.0388,0.0007,0.9727,1.4055,0.3626
1.1150,0.0006,0.7676,1.1093,0.3482
1.1604,0.0005,0.7073,1.1636,0.3697
1.7276,0.0007,0.7373,1.6069,0.3820
1.1747,0.0004,1.2612,0.7924,0.3728
1.2037,0.0005,1.0446,1.5568,0.3728
2.0014,0.0007,0.8785,1.8903,0.4037
1.4800,0.0007,1.2138,0.8084,0.3666
1.2725,0.0006,1.4210,1.0004,0.3652
1.1943,0.0006,1.2423,0.8853,0.3632
0.8541,0.0004,1.1541,0.9321,0.3632
0.7481,0.0005,0.8169,0.8864,0.3632
1.3078,0.0004,0.7325,1.4134,0.3739
1.0903,0.0005,0.9064,1.0303,0.3642
0.8590,0.0004,0.8656,0.9437,0.3642
1.3108,0.0005,0.6886,1.2643,0.3626
1.4572,0.0005,0.8957,1.3139,0.3578
1.3468,0.0006,0.9892,1.5614,0.3578
1.4376,0.0009,0.9019,1.1090,0.3506
1.0039,0.0007,1.4042,1.0118,0.3731
1.2291,0.0005,0.9262,1.3420,0.3731
1.2428,0.0005,0.8731,1.4222,0.3803
0.9712,0.0005,0.7924,0.9802,0.3694
1.8228,0.0006,0.7762,1.7910,0.3531
1.0915,0.0006,0.8299,1.1138,0.3623
0.8771,0.0005,0.7815,0.7969,0.3623
1.4063,0.0005,0.7929,1.4737,0.3649
1.4321,0.0007,0.7106,1.2129,0.3713
1.1539,0.0004,1.1246,1.3034,0.3653
1.0141,0.0003,1.0864,1.1044,0.3653
1.3734,0.0004,0.7113,1.2169,0.3505
1.3868,0.0004,0.8803,1.4902,0.3605
1.2289,0.0006,0.9048,1.1715,0.3605
1.4711,0.0006,0.8187,1.3188,0.3804
1.2227,0.0007,0.9028,1.4365,0.3924
1.6689,0.0009,0.8014,1.2364,0.3616
1.0587,0.0006,1.1452,1.3018,0.3475
1.2622,0.0006,1.0610,1.1588,0.3620
0.9823,0.0006,1.0144,1.2806,0.3620
1.0032,0.0006,1.0143,1.0118,0.3658
1.1718,0.0007,0.8742,1.0041,0.3695
1.2025,0.0007,0.9033,1.2475,0.3695
1.8267,0.0006,1.1761,1.8710,0.3779
1.2796,0.0005,0.8284,1.3095,0.3648
1.2781,0.0007,0.8033,1.2616,0.3619
1.1311,0.0008,0.7801,0.7794,0.3619
1.0953,0.0005,1.3302,1.2611,0.3569
1.5336,0.0168,0.8171,1.3290,0.3631
1.2376,0.0005,1.0391,1.2842,0.3736
1.2123,0.0006,1.4211,0.9754,0.3514
0.7600,0.0006,0.9939,0.9164,0.3613
1.2562,0.0006,0.8063,1.4713,0.3613
1.3963,0.0005,0.8883,1.1938,0.3659
1.2824,0.0006,1.0269,1.3098,0.3659
1.2030,0.0006,0.8026,1.4010,0.3571
1.2071,0.0008,0.7280,0.9325,0.3612
1.1971,0.0006,1.0754,1.2976,0.3582
1.2521,0.0005,1.1537,1.3325,0.3571
0.9925,0.0004,0.8301,1.0172,0.3571
1.3620,0.0008,0.7253,1.2250,0.3710
1.3167,0.0006,0.8386,1.4414,0.3907
1.1997,0.0008,0.8952,1.1864,0.3579
1.0921,0.0004,0.8501,1.1349,0.3583
1.2258,0.0004,0.7303,1.1857,0.3583
0.9808,0.0008,0.7799,1.0342,0.3759
1.3989,0.0010,0.6811,1.0289,0.3714
1.0857,0.0007,1.0792,1.2907,0.3714
