frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
1.3216,0.0004,0.9809,1.5445,1.0297
21.9277,0.0009,17.3073,1.4121,1.0354
1.7508,0.0006,3.8611,1.4121,1.0354
0.9982,0.0005,1.6450,1.4123,1.0354
0.8574,0.0003,0.9124,0.9359,1.3671
0.8092,0.0004,0.8717,1.1354,1.3671
1.3800,0.0004,0.8074,1.1724,1.3761
2.8256,0.0007,0.8663,1.3739,2.7093
1.7210,0.0008,1.0718,2.9722,1.4031
1.9275,0.0004,1.0102,1.6542,1.4383
1.9016,0.0004,0.9023,2.1552,1.4620
1.8836,0.0004,0.9474,1.5291,1.4273
1.7777,0.0005,0.8904,1.9957,1.3881
1.8197,0.0004,0.8764,1.7112,1.4281
2.3415,0.0004,0.6866,2.0117,1.4068
2.4908,0.0006,1.3687,1.9489,2.3173
1.3082,0.0005,1.3225,2.8031,1.0837
1.5652,0.0006,0.8312,1.3907,1.0717
1.5115,0.0005,0.7256,1.4784,1.0735
1.5295,0.0005,0.6629,1.5212,1.1022
1.5039,0.0006,0.7533,1.5013,1.0604
1.7069,0.0006,0.7732,1.6158,0.6673
0.9384,0.0004,1.1299,1.1856,1.2824
1.2377,0.0005,0.7429,1.3206,0.4243
2.1618,0.0006,0.7727,1.6750,0.3987
1.5051,0.0009,0.8942,1.9642,0.3856
1.5702,0.0007,1.2938,1.5367,0.3795
1.4192,0.0007,1.2100,1.3793,0.3791
1.1425,0.0006,0.8169,1.2884,0.3491
1.2500,0.0006,0.7620,1.0507,0.3728
1.3100,0.0005,0.9608,1.3151,0.3769
0.7950,0.0004,0.9663,0.9927,0.3769
1.4081,0.0004,0.6608,1.0896,0.3654
0.8948,0.0005,1.0974,1.1392,0.3654
1.1997,0.0005,0.7451,1.2522,0.3583
1.1168,0.0004,0.6465,1.0975,0.3552
1.2225,0.0005,0.7962,1.2033,0.3578
1.2616,0.0004,0.6973,1.1817,0.3562
0.9650,0.0005,0.8798,0.9763,0.3562
1.3873,0.0004,0.9077,1.3220,0.3811
1.4073,0.0004,0.7765,1.3978,0.3576
0.8628,0.0003,0.8312,0.8896,0.3576
1.3317,0.0003,0.7604,1.3596,0.3649
1.1551,0.0004,0.6400,1.2348,0.3615
1.0807,0.0004,0.6616,0.9061,0.3615
1.3381,0.0005,0.7799,1.4803,0.3637
1.0590,0.0004,0.8420,1.0763,0.3538
1.0095,0.0004,0.7405,1.0173,0.3538
1.2382,0.0005,0.7403,1.1874,0.3720
1.3985,0.0004,0.7558,1.4011,0.3585
1.1208,0.0004,0.8525,1.1550,0.3583
1.1794,0.0004,0.7123,1.1791,0.3609
1.0615,0.0004,0.6898,1.0731,0.3602
1.3257,0.0007,0.6534,1.1656,0.3780
1.2203,0.0006,0.7602,1.2075,0.3815
0.9683,0.0004,0.8660,1.0808,0.3711
0.8937,0.0003,0.8240,0.9276,0.3711
1.0743,0.0003,0.6478,1.0742,0.3579
1.4369,0.0004,0.6263,1.4164,0.3537
1.1926,0.0005,0.6081,1.1428,0.3740
1.0253,0.0005,1.0385,0.8315,0.3740
1.3462,0.0004,0.6716,1.3592,0.3547
1.0027,0.0004,1.0319,0.9737,0.3589
0.8734,0.0004,0.9450,0.9812,0.3589
1.4832,0.0004,0.6104,1.6132,0.3652
0.9226,0.0005,0.6586,0.7850,0.3652
1.1579,0.0004,0.6273,1.2593,0.3639
1.3816,0.0004,0.6767,1.0923,0.3639
0.9905,0.0004,1.1969,1.2776,0.3860
1.1705,0.0003,0.7306,1.0365,0.3742
1.1896,0.0004,0.6504,1.2702,0.3808
1.2327,0.0004,0.6057,1.2946,0.3517
1.5279,0.0005,0.6710,1.5016,0.3815
1.0990,0.0004,0.6692,1.1107,0.3564
0.9998,0.0003,0.7693,0.8607,0.3564
1.5853,0.0006,0.9721,1.6948,0.3494
1.1586,0.0004,0.6798,1.1814,0.3673
1.2106,0.0003,0.6289,1.1997,0.3642
1.2360,0.0003,0.6704,1.2417,0.3662
1.2468,0.0003,0.6325,1.2427,0.3508
1.0087,0.0004,0.6521,0.8325,0.3584
1.2324,0.0004,0.8621,1.2290,0.3584
1.4858,0.0004,0.8510,1.3203,0.3729
0.9414,0.0003,0.9691,1.2584,0.3729
1.1425,0.0003,0.7392,1.1518,0.3706
1.2304,0.0004,0.5996,1.2160,0.3664
1.1772,0.0004,0.7129,1.0582,0.3707
1.3308,0.0003,0.7822,1.3944,0.3615
1.2255,0.0004,0.7017,1.2078,0.3700
1.0826,0.0005,0.9199,1.0206,0.3560
1.0435,0.0003,0.9572,1.0138,0.3634
1.5468,0.0005,0.9737,1.6476,0.3623
1.3381,0.0004,0.7405,1.3200,0.3670
1.1763,0.0004,0.7659,1.1933,0.3526
1.3105,0.0005,0.6653,1.2521,0.3608
1.1980,0.0006,0.6724,1.1466,0.3608
1.0538,0.0005,0.8618,1.1039,0.3788
1.6558,0.0005,0.7227,1.6537,0.3842
1.1761,0.0005,0.6774,1.1673,0.3722
1.2800,0.0004,0.7148,0.8655,0.3681
1.0137,0.0005,1.1122,1.4258,0.3636
1.1465,0.0006,0.6456,1.1423,0.3737
1.0235,0.0004,0.6417,1.0378,0.3737
1.1710,0.0003,0.6810,1.0474,0.3536
1.2827,0.0004,0.7648,1.2689,0.3646
0.9352,0.0003,0.7697,1.0533,0.3682
1.1110,0.0004,0.8040,0.9764,0.3682
1.2918,0.0003,0.6405,1.4210,0.3616
1.1334,0.0004,0.6981,0.9963,0.3616
1.7518,0.0005,1.0601,1.8190,0.3831
1.2451,0.0004,0.7737,1.2962,0.3769
1.1582,0.0004,0.7453,0.9793,0.3769
1.3248,0.0004,0.7985,1.3893,0.3638
1.0938,0.0003,0.7483,1.1988,0.3538
1.5674,0.0004,0.6625,1.5556,0.3768
1.1647,0.0004,0.6448,1.1713,0.3584
1.2842,0.0004,0.6599,1.2761,0.3656
1.2508,0.0004,0.6306,1.2364,0.3623
1.1552,0.0003,0.6531,1.1578,0.3566
1.2502,0.0004,0.6583,1.2128,0.3658
1.2353,0.0003,0.7080,1.2681,0.3583
0.9444,0.0004,0.6592,0.7995,0.3583
1.5712,0.0007,0.6936,1.4536,0.3606
1.3474,0.0008,0.9070,1.4524,0.3576
1.5599,0.0006,0.9027,1.6812,0.3752
1.3168,0.0006,0.6983,1.2720,0.3559
1.2137,0.0005,0.7214,1.2740,0.3780
0.9690,0.0005,0.6973,0.9676,0.3712
1.1387,0.0005,0.6685,1.1306,0.3712
1.1378,0.0005,0.6322,1.1487,0.3550
0.9945,0.0005,0.7253,0.9902,0.3718
1.0530,0.0005,0.7702,1.0338,0.3559
1.1704,0.0004,0.6226,1.1704,0.3727
0.9689,0.0004,0.6210,0.9781,0.3689
1.0988,0.0003,0.6415,0.9787,0.3640
1.0856,0.0003,0.8000,1.1985,0.3589
1.3724,0.0007,0.7612,1.2863,0.3665
1.3530,0.0006,1.0628,1.3442,0.3858
1.0476,0.0003,1.0406,1.0077,0.3733
1.3179,0.0003,0.7819,1.3009,0.4150
1.2817,0.0004,0.6693,1.4148,0.3590
0.9488,0.0003,0.7745,0.9395,0.3610
1.1874,0.0003,0.6522,1.0455,0.3610
1.2878,0.0004,0.6354,1.2626,0.3546
0.9030,0.0004,0.7360,1.0652,0.3765
0.9627,0.0003,0.7723,0.9564,0.3765
1.1141,0.0003,0.8178,1.0397,0.3484
1.2115,0.0003,0.6322,1.1789,0.3562
1.2051,0.0003,0.6406,1.2834,0.3545
1.2939,0.0005,0.6008,1.0478,0.3733
1.0555,0.0005,0.8482,1.2488,0.3733
1.1493,0.0005,0.8147,1.1808,0.3985
1.2148,0.0004,0.7513,1.0278,0.3790
1.0101,0.0004,0.9256,1.1715,0.3790
0.9935,0.0004,0.8344,0.9873,0.3706
1.1383,0.0006,0.6571,1.1685,0.3603
1.1307,0.0005,0.6899,1.1185,0.3456
1.1836,0.0003,0.6590,1.2067,0.3670
0.9967,0.0004,0.5839,0.9929,0.3693
1.2114,0.0003,0.6158,1.1921,0.3622
1.1254,0.0003,0.6466,1.1324,0.3725
0.9926,0.0003,0.8140,0.8855,0.3729
0.8678,0.0003,0.9963,0.9596,0.3666
1.0978,0.0003,0.6727,1.0054,0.3666
1.1769,0.0005,0.6531,1.2551,0.3553
1.4933,0.0004,0.6732,1.1889,0.3646
1.2961,0.0009,1.0308,1.3337,0.3634
1.0483,0.0005,1.2222,1.0369,0.3646
1.0226,0.0005,0.8823,1.2911,0.3646
0.9832,0.0004,0.8882,0.9791,0.3614
1.3176,0.0004,0.6312,1.0826,0.3592
1.1014,0.0004,0.9137,1.2134,0.3695
1.1427,0.0004,0.9412,1.0300,0.3636
1.0594,0.0004,0.9828,1.2586,0.3660
0.9175,0.0004,0.7858,0.9460,0.3660
1.1238,0.0004,0.5857,1.1137,0.3664
1.2239,0.0004,0.6343,1.0714,0.3741
1.1177,0.0005,0.6322,1.1909,0.3490
1.3255,0.0004,0.6404,1.2589,0.3679
1.4822,0.0008,0.6740,1.4587,0.3685
1.4130,0.0007,1.0983,1.3484,0.3773
1.2498,0.0005,1.0314,1.2599,0.3674
0.9394,0.0005,1.1129,1.0469,0.3674
1.0455,0.0004,0.7606,0.9580,0.3594
1.1055,0.0004,0.6496,1.2771,0.3727
1.0282,0.0003,0.6274,0.9769,0.3598
1.4040,0.0004,0.7228,1.4388,0.3535
1.3290,0.0005,0.6434,1.3194,0.3549
1.2653,0.0004,0.6216,1.2683,0.3461
0.8868,0.0003,0.6671,0.7260,0.3461
1.0762,0.0004,0.7583,1.2347,0.3432
1.0216,0.0006,0.7934,1.0137,0.3634
1.3824,0.0005,0.7116,1.2540,0.3593
1.9834,0.0008,0.7604,1.9812,0.3444
1.4716,0.0007,0.8604,1.5464,0.3589
1.2964,0.0004,0.8920,1.3128,0.3505
1.2387,0.0005,0.7310,1.2536,0.3544
0.9464,0.0005,0.6956,0.8438,0.3544
1.2309,0.0004,0.6712,1.3030,0.3523
1.1968,0.0003,0.6653,1.0342,0.3523
1.1985,0.0005,0.6574,1.2485,0.3491
1.0844,0.0004,0.6759,1.2139,0.3442
1.0875,0.0005,0.6639,1.0666,0.3392
1.3784,0.0007,0.7703,1.1766,0.3480
1.4416,0.0007,0.7291,1.5983,0.3513
1.0320,0.0004,0.7951,1.0646,0.3475
1.1805,0.0004,0.7801,1.1748,0.3390
1.3477,0.0008,0.9310,1.1059,0.3390
1.2851,0.0004,0.8421,1.4740,0.3677
1.1134,0.0004,0.7694,0.9931,0.3677
1.4043,0.0003,0.6609,1.2833,0.3470
1.0306,0.0004,0.8117,1.1968,0.3649
1.0214,0.0004,0.9692,1.1278,0.3649
1.0007,0.0004,0.6164,0.9547,0.3564
1.3251,0.0004,0.6449,1.3933,0.3556
1.0523,0.0004,0.5949,1.0349,0.3550
1.1521,0.0004,0.6514,1.1597,0.3347
1.3469,0.0004,0.6280,1.0566,0.3544
1.0844,0.0006,0.9891,1.3023,0.3544
0.9821,0.0003,0.9059,1.0341,0.3662
1.2997,0.0005,0.6869,1.0601,0.3519
1.3521,0.0006,0.8316,1.2598,0.3519
1.6365,0.0006,0.9138,1.8996,0.3743
0.9708,0.0005,1.1776,1.0192,0.3442
30.6915,0.0006,0.8092,0.9935,0.3564
1.6236,0.0009,1.4590,31.0161,0.3829
32.0402,0.0011,1.3298,1.2232,0.4107
1.5110,0.0007,1.9049,32.2053,0.4107
31.7473,0.0009,1.3262,1.1097,0.3636
16.9024,0.0012,1.4436,32.6054,0.4076
2.1236,0.0005,2.3923,1.0344,0.3916
1.3257,0.0006,1.8412,1.0344,0.3511
1.0981,0.0007,1.2611,1.1146,0.3384
1.1264,0.0006,0.9716,1.4826,0.3484
1.0209,0.0009,0.9615,0.8933,0.3519
1.3782,0.0005,0.8661,1.4800,0.3519
1.3178,0.0006,0.9374,1.2947,0.3495
1.3575,0.0005,0.9979,1.1852,0.3553
1.1882,0.0006,1.0042,1.4247,0.3553
1.4441,0.0005,0.7507,1.3672,0.3546
1.3329,0.0005,0.7477,1.4059,0.3479
1.8391,0.0009,0.7439,1.6545,0.3464
1.5656,0.0005,0.8834,1.7894,0.3651
1.3449,0.0005,1.1928,1.4136,0.3595
1.1014,0.0005,0.8383,1.0270,0.3595
1.3446,0.0004,0.7510,1.2301,0.3459
1.4205,0.0005,0.7290,1.4980,0.3474
1.3990,0.0005,0.6983,1.4210,0.3479
1.2960,0.0004,0.8715,1.2335,0.3477
1.5584,0.0003,1.0543,1.5173,0.3466
1.3075,0.0005,0.9415,1.4649,0.3514
1.7835,0.0005,0.8750,1.6733,0.3593
1.5223,0.0004,0.9783,1.5604,0.3314
1.1959,0.0006,0.8475,1.1881,0.3314
1.4867,0.0008,0.9205,1.5135,0.3697
1.5361,0.0006,0.9711,1.3326,0.3524
1.7504,0.0005,1.2213,1.8732,0.3525
0.9455,0.0005,1.0251,0.9583,0.3525
1.8315,0.0006,1.0245,1.8912,0.3645
1.4391,0.0005,0.9864,1.3048,0.3645
1.3587,0.0005,0.8483,1.4871,0.3517
1.0514,0.0006,0.7964,1.0691,0.3439
1.4119,0.0006,0.8684,1.1035,0.3428
1.7022,0.0007,1.0934,1.9216,0.3362
1.7237,0.0009,0.9048,1.5867,0.3528
1.4502,0.0005,1.3502,1.4667,0.3528
1.4591,0.0005,1.0770,1.4547,0.3534
1.2429,0.0007,0.9440,1.3511,0.3542
1.1789,0.0006,0.8207,1.2229,0.3524
1.6586,0.0006,0.7573,1.5945,0.3468
1.3633,0.0006,0.7924,1.3848,0.3477
1.3332,0.0006,0.8478,1.3072,0.3497
1.2195,0.0006,0.8293,1.2221,0.3450
1.1716,0.0004,0.8684,0.9632,0.3450
1.2250,0.0004,0.8356,1.3247,0.3427
1.3092,0.0004,0.7143,1.4326,0.3397
1.9144,0.0006,0.8683,1.8041,0.3667
1.2324,0.0009,0.9108,1.1989,0.3667
1.3760,0.0006,0.9660,1.4643,0.3558
1.2597,0.0005,0.7937,1.0615,0.3446
1.4693,0.0004,0.8032,1.5475,0.3538
1.1239,0.0004,0.7835,1.1923,0.3507
1.5734,0.0005,0.7615,1.4724,0.3367
0.9966,0.0003,0.9328,1.1816,0.3367
1.5995,0.0003,0.9057,1.5562,0.3641
1.2607,0.0004,0.7148,1.2797,0.3667
1.2074,0.0005,0.6994,1.2051,0.3445
1.3245,0.0007,0.7264,1.2725,0.3558
1.5407,0.0007,0.8784,1.5057,0.3429
1.5996,0.0008,1.0038,1.1672,0.3429
1.8242,0.0011,1.3910,1.9746,0.3530
1.4607,0.0006,1.2040,1.4612,0.3533
1.2973,0.0006,1.0818,1.3625,0.3437
1.1766,0.0004,1.1856,1.4461,0.3437
1.1734,0.0004,0.7324,1.1723,0.3454
1.2385,0.0005,0.7845,1.0505,0.3495
1.3933,0.0006,0.8780,1.4528,0.3462
1.3647,0.0008,0.9167,1.3408,0.3446
1.2567,0.0005,0.8810,1.1079,0.3495
1.3217,0.0008,1.1409,1.5601,0.3495
1.3260,0.0007,0.8684,1.1973,0.3460
1.6512,0.0008,0.8087,1.6927,0.3775
1.2137,0.0005,1.6511,1.2216,0.3775
1.2067,0.0006,0.8695,1.3012,0.3449
1.5497,0.0007,0.7896,1.5508,0.3491
1.2535,0.0006,0.7799,1.2354,0.3542
1.3483,0.0005,0.7018,1.3348,0.3542
1.1021,0.0005,0.7515,1.0721,0.3568
1.1015,0.0004,0.7383,1.1399,0.3558
1.2869,0.0007,0.7107,1.2626,0.3561
1.0881,0.0006,0.7929,1.0793,0.3575
1.2570,0.0007,0.9598,1.1808,0.3575
1.4616,0.0006,1.1742,1.4217,0.3482
1.4443,0.0005,0.9011,1.5290,0.3423
1.8521,0.0006,0.7099,1.5801,0.3387
1.5752,0.0004,1.1279,1.8646,0.3457
1.2301,0.0003,0.8685,1.2496,0.3379
1.3083,0.0005,0.7062,1.3007,0.3490
1.2394,0.0004,0.6593,1.2192,0.3534
1.3283,0.0004,0.7127,1.3230,0.3468
1.3664,0.0004,0.7678,1.3610,0.3606
0.8573,0.0006,0.7121,0.8235,0.3606
1.1875,0.0007,0.7247,1.2139,0.3452
1.0006,0.0008,0.7335,0.9801,0.3428
1.1825,0.0005,0.7489,1.2254,0.3491
1.5677,0.0005,0.6679,1.5450,0.3458
1.3494,0.0007,0.6540,1.2778,0.3670
1.2641,0.0005,0.8701,1.1720,0.3670
1.0347,0.0005,0.8813,1.1888,0.3417
1.2767,0.0005,0.6688,1.1832,0.3574
1.0352,0.0005,0.7784,1.0859,0.3418
1.1311,0.0004,0.7510,1.1534,0.3370
1.0756,0.0003,0.6757,1.0852,0.3547
1.1487,0.0004,0.6383,1.1431,0.3463
1.0649,0.0004,0.7015,0.9739,0.3516
1.2480,0.0003,0.7530,1.2954,0.3516
1.1169,0.0007,0.8429,1.0741,0.3447
1.2318,0.0005,0.9241,1.0202,0.3430
1.2952,0.0007,0.8029,1.3921,0.3430
1.3181,0.0007,1.0060,1.4278,0.3444
1.5058,0.0009,1.1628,0.9817,0.3535
0.9271,0.0006,1.4895,1.3228,0.3535
1.5065,0.0005,0.9558,1.6317,0.3469
1.1390,0.0004,0.9173,1.1235,0.3469
1.4798,0.0006,0.7811,1.4842,0.3382
0.9660,0.0005,0.7686,1.0105,0.3466
1.1954,0.0006,0.6920,1.0503,0.3436
1.7104,0.0005,0.7042,1.7951,0.3527
1.5513,0.0005,0.7734,1.5652,0.3774
1.3118,0.0006,0.8490,1.3316,0.3578
1.1941,0.0004,0.7436,1.1722,0.3339
1.2756,0.0005,0.7146,1.2942,0.3501
1.4798,0.0004,0.6673,1.2293,0.3658
1.5609,0.0006,1.0279,0.8211,0.3577
0.9032,0.0006,1.5691,1.5672,0.3818
1.0166,0.0004,0.8027,1.3318,0.3818
1.3422,0.0004,0.6821,1.1697,0.3364
1.3265,0.0004,0.8526,1.4877,0.3563
1.1527,0.0005,0.6834,1.1428,0.3382
1.3069,0.0005,0.7763,1.2411,0.3396
1.1309,0.0007,0.7843,1.1831,0.3386
1.3573,0.0005,0.8235,1.2284,0.3450
1.2753,0.0005,0.8471,1.3367,0.3450
1.2770,0.0004,0.8299,1.2313,0.3630
1.6330,0.0004,0.8416,1.7234,0.3508
1.1177,0.0004,0.8025,1.1204,0.3693
1.4930,0.0009,0.8148,1.3258,0.3693
1.5606,0.0004,0.9969,1.5899,0.3631
1.2186,0.0004,0.8420,1.3569,0.3453
1.3395,0.0004,0.7026,1.2006,0.3538
1.2915,0.0004,0.7288,1.4001,0.3427
1.2529,0.0004,0.8396,1.2418,0.3468
1.2749,0.0005,0.7176,1.1973,0.3468
1.3326,0.0005,0.7698,1.2860,0.3425
1.3283,0.0005,0.6631,1.4161,0.3489
1.1793,0.0004,0.7951,1.0397,0.3446
1.3447,0.0004,0.7167,1.3879,0.3409
1.1106,0.0005,0.9094,1.2355,0.3523
1.3401,0.0006,0.9159,0.9738,0.3360
1.3996,0.0004,0.9425,1.5527,0.3360
1.3484,0.0005,0.8169,1.4390,0.3459
1.1912,0.0003,0.8024,1.1044,0.3459
1.7969,0.0006,0.7283,1.9814,0.3510
1.3323,0.0007,0.7234,1.3294,0.3385
1.3316,0.0005,0.7363,1.3289,0.3409
1.3114,0.0004,0.7349,1.3013,0.3468
1.2779,0.0003,0.7455,1.2687,0.3339
1.1923,0.0004,0.6755,1.2088,0.3312
1.2417,0.0003,0.7190,1.2361,0.3602
1.3964,0.0004,0.7043,1.3374,0.3445
1.1677,0.0006,0.7451,1.2307,0.3404
1.3972,0.0009,0.7709,0.7901,0.3600
1.0302,0.0006,1.2027,1.5910,0.3600
1.2248,0.0006,0.8240,1.2374,0.3442
0.9912,0.0005,0.7375,0.9938,0.3372
1.3370,0.0005,0.7245,1.3066,0.3523
1.1119,0.0005,0.6899,1.1502,0.3499
1.6946,0.0007,0.7365,1.2846,0.3511
1.1862,0.0006,1.0293,1.5661,0.3521
1.1237,0.0006,0.7780,0.9287,0.3521
1.4675,0.0005,0.7615,1.3157,0.3379
1.1240,0.0004,0.9558,1.3528,0.3379
1.2847,0.0006,0.9164,1.4064,0.3494
1.1666,0.0005,0.6532,0.9845,0.3614
1.2793,0.0009,0.7145,1.3549,0.3444
1.8136,0.0008,0.8480,1.5595,0.3853
1.2663,0.0004,1.7971,1.2465,0.3555
1.3567,0.0004,1.0277,1.5262,0.3555
1.2250,0.0004,0.8015,1.3845,0.3521
1.3518,0.0004,0.7534,1.1619,0.3477
