frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
1.7506,0.0003,1.0012,1.4191,0.3540
22.5142,0.0011,17.8926,1.4242,0.3628
1.8441,0.0007,3.8715,1.4242,0.3628
1.4420,0.0005,2.1226,1.5167,0.3628
1.0073,0.0003,1.0672,1.0774,0.4640
0.8470,0.0003,0.9426,0.8737,0.4441
1.2952,0.0005,1.2236,1.2530,0.4359
1.0523,0.0004,0.8946,1.1916,0.4504
1.3830,0.0004,0.8779,1.5142,0.4448
2.5798,0.0006,1.8078,0.9872,0.4933
0.8977,0.0004,1.7058,0.9872,0.4933
0.6425,0.0006,0.8131,0.9795,0.4803
1.0268,0.0004,0.9978,0.8865,0.4734
1.3375,0.0005,0.6471,1.5187,0.4545
1.3711,0.0004,0.6950,1.3763,0.3702
1.3557,0.0006,1.1837,1.3558,0.3557
1.2178,0.0003,0.7762,1.2175,0.3665
1.3450,0.0004,0.7457,1.3428,0.3566
1.2929,0.0005,1.1595,1.2817,0.3577
0.9617,0.0004,0.8334,0.9491,0.3577
1.8500,0.0006,0.7752,1.8204,0.3630
1.4028,0.0007,1.2471,1.4068,0.3615
1.6052,0.0007,0.9356,1.5152,0.3675
1.0212,0.0005,1.0152,1.0541,0.3675
1.6059,0.0004,1.3620,1.6463,0.3831
1.3688,0.0004,1.0099,1.4079,0.3595
1.1379,0.0005,0.7409,0.9585,0.3525
1.7937,0.0004,1.1843,1.9622,0.3792
1.3101,0.0003,0.7915,1.3284,0.3759
1.3953,0.0004,0.6911,1.3048,0.3515
1.1971,0.0003,1.0763,1.2788,0.3544
1.2848,0.0004,0.6894,1.2507,0.3478
1.2841,0.0004,0.7021,1.2778,0.3594
1.2000,0.0006,1.0936,0.8750,0.3730
0.8581,0.0003,0.7750,1.0163,0.3730
1.5810,0.0005,0.7024,1.6573,0.3588
1.3137,0.0003,1.1883,1.2117,0.3641
1.1799,0.0003,0.8697,1.2925,0.3641
1.3465,0.0005,0.7653,1.2030,0.3653
1.5996,0.0003,1.1773,1.7604,0.3689
1.2242,0.0003,0.7688,1.1562,0.3515
1.5133,0.0004,0.7188,1.5984,0.3556
1.1023,0.0003,1.0262,1.1180,0.3664
0.9835,0.0004,0.7305,0.7804,0.3664
1.3903,0.0005,0.6776,1.4086,0.3638
1.3484,0.0005,1.0757,1.4683,0.3668
1.3431,0.0003,0.9335,1.1687,0.3682
1.2236,0.0004,0.8424,1.2035,0.3682
1.5642,0.0005,1.3391,1.7220,0.3657
1.0618,0.0004,0.9948,1.1036,0.3657
1.3283,0.0003,0.7679,1.2108,0.3667
1.5670,0.0004,0.9744,1.6836,0.3525
1.1163,0.0003,0.8057,0.7992,0.3589
1.0266,0.0004,0.9989,1.3333,0.3738
1.6402,0.0004,0.9837,1.5830,0.3711
1.4030,0.0003,0.8303,1.3938,0.3590
1.2631,0.0003,0.8495,1.3140,0.3462
1.1976,0.0004,1.1019,0.9309,0.3462
1.1942,0.0003,0.7948,1.4368,0.3732
1.1723,0.0003,0.6612,1.1627,0.3732
1.9567,0.0005,1.0165,1.8956,0.3852
1.5772,0.0004,0.9339,1.5924,0.3937
1.1774,0.0003,0.8497,1.2411,0.3556
1.2249,0.0003,1.1490,1.2313,0.3591
1.1168,0.0003,0.7172,1.0854,0.3505
1.3399,0.0003,0.6465,1.3287,0.3671
1.1264,0.0004,1.0243,0.7521,0.3604
0.9406,0.0003,0.7953,1.2723,0.3487
1.6428,0.0005,0.6754,1.5455,0.3668
1.6840,0.0005,1.4412,1.3178,0.3602
0.7974,0.0003,0.9925,1.2758,0.3695
1.3099,0.0003,0.7588,1.3009,0.3592
0.9992,0.0003,0.9487,0.8747,0.3592
1.4206,0.0003,0.7390,1.3944,0.3617
1.8592,0.0007,0.9656,1.8882,0.3655
1.3737,0.0005,1.1843,1.3629,0.3718
0.9655,0.0004,0.8937,0.7984,0.3718
1.4295,0.0005,0.7814,1.6005,0.3583
1.7036,0.0003,1.2326,1.7202,0.3724
1.2819,0.0003,0.8074,1.3258,0.3664
1.2194,0.0004,0.7637,1.1718,0.3629
1.5706,0.0005,1.4633,1.6114,0.3872
1.1706,0.0004,0.7828,1.0370,0.3872
1.2958,0.0004,0.8950,1.3104,0.3579
1.2852,0.0003,1.0335,1.3993,0.3890
1.8399,0.0004,0.8298,1.7149,0.3882
1.3178,0.0003,0.9219,1.4422,0.3704
1.2486,0.0003,1.0286,1.2419,0.3629
0.9395,0.0004,0.7972,0.7336,0.3629
1.2733,0.0004,0.7826,1.4495,0.3567
1.0876,0.0003,0.9334,1.0245,0.3567
1.2858,0.0003,0.7009,1.3726,0.3469
1.3442,0.0004,0.6395,1.2804,0.3571
1.2377,0.0003,1.0057,1.1841,0.3547
1.3337,0.0003,0.8236,1.4145,0.3463
1.2517,0.0003,0.6657,1.2660,0.3754
1.2617,0.0003,0.9248,1.0978,0.3754
1.5292,0.0003,0.6767,1.5346,0.3711
1.4906,0.0003,0.7895,1.0743,0.3711
1.5949,0.0003,1.3398,1.9997,0.3575
1.1043,0.0010,0.9507,1.1290,0.3575
1.2389,0.0003,0.6298,1.2424,0.3733
1.1263,0.0003,0.9602,1.2284,0.3639
1.4407,0.0004,0.6140,1.2795,0.3475
1.4046,0.0002,0.7144,1.4470,0.3588
1.4017,0.0003,0.9539,1.3720,0.3637
1.3238,0.0003,0.6803,1.4582,0.3558
1.0393,0.0003,0.8170,0.9910,0.3558
1.7057,0.0003,1.0564,1.7316,0.3648
1.1871,0.0004,0.6650,1.1856,0.3627
1.3446,0.0003,0.6498,1.3148,0.3579
1.1517,0.0004,1.0402,0.8798,0.3579
1.3088,0.0004,0.7771,1.5620,0.3779
1.0528,0.0003,0.6656,1.0916,0.3522
1.1557,0.0004,1.0828,1.1416,0.3709
1.3357,0.0003,0.6233,1.1526,0.3557
1.4437,0.0004,0.7238,1.4257,0.3536
1.1002,0.0003,1.1417,1.2869,0.3608
1.2760,0.0003,0.7044,1.1216,0.3712
1.1378,0.0003,0.7555,1.0886,0.3769
1.5447,0.0003,1.4275,1.1173,0.3589
0.6523,0.0003,0.9133,0.9825,0.3635
0.8888,0.0004,0.6415,0.8937,0.3635
1.2556,0.0004,0.9160,1.3446,0.3645
1.3966,0.0005,0.6146,1.1315,0.3455
2.1688,0.0006,0.7681,2.3768,0.3666
1.2806,0.0004,1.1071,1.1725,0.3666
1.2336,0.0003,0.7521,1.2981,0.3550
1.2626,0.0003,0.6472,1.3206,0.3486
1.1632,0.0003,0.9832,1.1745,0.3399
1.2270,0.0004,0.6725,1.1023,0.3506
1.3957,0.0004,0.6501,1.3569,0.3650
1.1368,0.0004,1.0031,1.2805,0.3392
1.0935,0.0004,0.6176,1.0273,0.3387
1.3896,0.0004,0.6275,1.3086,0.3692
1.6439,0.0003,0.9391,1.7720,0.3497
1.3693,0.0004,0.6445,1.3655,0.3407
1.1077,0.0004,0.6783,0.9386,0.3407
1.3421,0.0004,1.0575,1.3760,0.3622
1.2163,0.0004,0.6835,1.3099,0.3557
1.4521,0.0003,0.6388,1.4065,0.3606
1.1018,0.0004,1.0460,1.0399,0.3482
1.4164,0.0003,0.7366,1.3252,0.3378
1.1153,0.0003,0.8128,1.3249,0.3517
2.2395,0.0003,0.9779,2.0708,0.3517
1.1925,0.0004,0.7611,1.3675,0.3518
1.3006,0.0004,0.6836,1.2486,0.3375
1.1236,0.0004,0.9894,1.1501,0.3575
0.9763,0.0003,0.6874,0.9960,0.3575
1.5082,0.0008,0.6307,1.1763,0.3499
1.7568,0.0006,1.5983,1.5562,0.3782
0.7894,0.0004,0.9826,1.2879,0.3782
0.9956,0.0004,0.6859,0.9617,0.3484
1.1405,0.0003,0.9600,1.1319,0.3524
1.5816,0.0003,0.6480,1.6097,0.3520
1.1818,0.0003,0.6365,1.1670,0.3631
1.2054,0.0004,0.9229,1.2061,0.3513
1.1840,0.0004,0.6531,1.1801,0.3484
1.2333,0.0003,0.6424,1.2440,0.3617
1.3853,0.0003,0.9293,1.1206,0.3617
1.1955,0.0003,0.6473,1.3353,0.3490
