frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
1.1041,0.0003,0.8335,1.1088,0.3485
22.0774,0.0009,17.0558,1.3680,0.3575
1.7755,0.0007,3.7977,1.2909,0.3575
1.8914,0.0005,2.1282,1.2909,0.4622
0.9790,0.0004,1.4718,1.2348,0.4622
1.2673,0.0006,0.9052,1.0900,0.4501
1.5229,0.0005,1.7533,1.3453,0.4872
1.1079,0.0004,1.0888,1.3150,0.4618
1.0853,0.0004,1.0746,1.3762,0.4618
1.4730,0.0004,1.1438,1.5147,0.4577
1.0888,0.0006,0.7746,0.9653,0.4577
1.2932,0.0004,0.7344,1.4502,0.4538
1.2008,0.0004,1.0826,1.0611,0.4538
1.7346,0.0005,0.7559,1.8539,0.4347
1.1979,0.0004,0.7600,1.1923,0.3560
1.2844,0.0005,1.2235,1.2921,0.3656
1.3012,0.0003,0.7327,1.2944,0.3820
1.2335,0.0004,0.6962,1.2469,0.3678
1.7956,0.0005,1.2087,0.9245,0.3678
1.3247,0.0004,1.0783,2.1093,0.3938
1.3112,0.0004,0.7462,1.1142,0.3804
1.4502,0.0004,1.0904,1.6415,0.3575
1.6466,0.0003,0.7998,1.6196,0.3637
1.2946,0.0003,0.7490,1.2578,0.3642
1.6039,0.0003,1.4320,0.9436,0.3528
0.9346,0.0004,0.9610,1.2857,0.3528
1.8011,0.0005,0.7785,1.8978,0.3513
1.4263,0.0006,1.1487,1.4495,0.3670
1.1376,0.0003,0.9783,1.0310,0.3670
1.7022,0.0005,0.8592,1.5799,0.3740
1.6976,0.0007,1.5352,1.7152,0.3807
1.7029,0.0006,1.2099,1.6513,0.3643
1.3596,0.0004,0.9657,1.5240,0.3643
1.7651,0.0006,1.1740,1.8539,0.3513
1.0505,0.0005,0.8344,0.8967,0.3513
1.6370,0.0007,0.8726,1.7028,0.3534
1.6725,0.0005,1.3484,0.9184,0.3648
1.0564,0.0005,1.1404,1.3729,0.3662
1.7909,0.0005,0.9752,2.0445,0.3670
