frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
1.2041,0.0003,0.6431,1.0751,0.3506
21.1634,0.0010,16.3093,1.4553,0.3627
1.9593,0.0006,4.0171,1.4553,0.3627
1.1003,0.0004,1.8482,1.7877,0.3627
0.9075,0.0003,1.0143,1.0261,0.4773
0.9631,0.0003,0.8985,1.2830,0.4530
1.1631,0.0005,0.8096,1.2249,0.4469
1.1068,0.0004,0.7798,1.1088,0.4546
1.1483,0.0004,0.8073,1.1762,0.4648
1.4346,0.0005,0.7196,1.3691,0.4648
1.4273,0.0007,0.8471,1.4697,0.4509
1.3996,0.0009,0.9757,1.1021,0.4509
2.1835,0.0009,1.3254,2.1527,0.4885
1.0268,0.0010,1.2350,0.9642,0.4596
1.2616,0.0004,0.9094,1.5898,0.4596
1.2373,0.0003,0.9014,1.1219,0.3718
1.3830,0.0004,1.0123,1.3964,0.3677
1.4726,0.0004,0.8771,1.3857,0.3677
1.2207,0.0005,0.9546,1.4783,0.3632
1.3177,0.0005,0.7399,1.1525,0.3604
2.4628,0.0010,0.7233,2.5060,0.3748
1.1020,0.0005,0.9316,1.0250,0.3748
1.4976,0.0007,0.8700,1.6047,0.3775
2.3010,0.0009,0.9563,1.9236,0.3826
1.0411,0.0009,1.8358,1.1806,0.3746
1.3199,0.0006,0.8792,1.5127,0.3819
1.0739,0.0004,0.9303,1.1508,0.3819
1.2828,0.0005,0.7456,1.2388,0.3544
1.2738,0.0004,0.7826,1.2048,0.3635
1.6596,0.0006,0.8949,1.4724,0.3652
1.2655,0.0005,1.0840,1.5333,0.3652
1.4619,0.0005,0.8055,1.2532,0.3530
1.4269,0.0004,0.9945,1.6164,0.3695
1.3863,0.0004,0.8545,1.3777,0.3697
1.0358,0.0004,0.9329,1.0542,0.3697
1.3361,0.0005,0.8546,1.2605,0.3626
1.4471,0.0004,0.9168,1.4696,0.3726
1.7337,0.0005,0.9127,1.5640,0.3843
1.2945,0.0006,1.1199,1.2248,0.3659
1.1608,0.0005,1.0180,1.3600,0.3573
1.0567,0.0003,0.8759,1.0466,0.3573
1.3042,0.0005,0.7337,1.3607,0.3621
1.5623,0.0005,0.7552,1.5618,0.3772
1.4463,0.0004,0.8982,1.4128,0.3664
1.3476,0.0004,0.9079,1.3461,0.3539
1.3403,0.0004,0.8584,1.3601,0.3618
1.5547,0.0006,0.8545,1.4477,0.3622
1.1769,0.0008,1.0352,0.8937,0.3622
1.7879,0.0007,1.0628,2.1254,0.3725
1.4362,0.0005,0.9048,1.3139,0.3739
1.0283,0.0004,1.0301,1.1981,0.3739
1.2385,0.0004,0.8222,1.2133,0.3533
1.1516,0.0004,0.7311,1.0653,0.3533
1.5984,0.0003,0.7532,1.6060,0.3603
1.2113,0.0004,0.7058,1.2391,0.3673
1.2011,0.0004,0.8368,1.2472,0.3671
1.2244,0.0006,0.7762,1.2478,0.3712
1.1972,0.0006,0.6851,1.1903,0.3588
1.1800,0.0004,0.7331,1.1684,0.3656
1.1277,0.0004,0.7953,1.0747,0.3685
1.2053,0.0005,0.7978,1.1937,0.3685
1.5126,0.0006,0.8453,1.3729,0.3827
1.3145,0.0006,0.9271,1.3807,0.3539
1.0398,0.0003,1.3749,1.0930,0.3539
1.4826,0.0005,0.7418,1.4006,0.3565
1.4042,0.0006,1.1261,1.4958,0.3714
1.3948,0.0005,0.8926,1.3431,0.3715
1.2070,0.0005,0.8674,1.2033,0.3563
1.1705,0.0004,0.8436,1.1747,0.3637
1.0832,0.0004,0.8333,1.1042,0.3704
1.0645,0.0005,1.0073,1.0811,0.3704
1.2368,0.0003,0.7533,1.2310,0.3589
