frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
0.9522,0.0002,0.6490,1.0093,0.3605
19.5883,0.0009,15.2258,1.3651,0.3603
1.8508,0.0006,3.7257,1.2180,0.3603
0.9718,0.0006,1.7374,1.2180,0.3603
1.2788,0.0005,0.9999,0.8273,0.4692
1.1932,0.0004,1.2517,0.8273,0.4537
0.7675,0.0004,1.1240,0.8419,0.4537
0.7488,0.0004,0.7206,0.8169,0.4621
1.1248,0.0004,0.7645,1.2764,0.4621
1.3517,0.0006,0.9839,1.1856,0.4412
1.1834,0.0004,0.9337,1.4962,0.4474
0.9810,0.0003,0.7278,0.9709,0.4474
1.1794,0.0003,0.6819,1.1891,0.4535
1.1061,0.0004,0.6255,1.1038,0.4589
0.9783,0.0003,0.6224,0.9722,0.4469
1.1801,0.0003,0.5552,1.0818,0.3711
1.2344,0.0004,0.6582,1.2982,0.3515
1.2191,0.0005,0.5908,1.1837,0.3738
1.1101,0.0003,1.0444,1.1414,0.3473
1.2575,0.0003,0.9387,1.0352,0.3760
1.1938,0.0003,1.0711,1.2329,0.3918
1.0251,0.0004,0.7835,1.2084,0.3918
1.0802,0.0003,0.7308,1.0793,0.3663
1.3774,0.0006,0.5926,1.0856,0.3588
1.6794,0.0007,0.8061,1.8902,0.3697
1.0514,0.0004,0.8396,1.0083,0.3640
1.2056,0.0004,0.8880,1.0719,0.3647
1.0316,0.0003,0.8637,1.1671,0.3647
1.3482,0.0004,0.6704,1.2987,0.3546
1.0396,0.0003,1.0182,1.0860,0.3781
1.1485,0.0004,0.9964,1.1567,0.3781
1.4477,0.0004,0.7595,1.3125,0.3657
0.8650,0.0004,0.9783,1.0803,0.3657
1.1673,0.0004,0.6486,1.0310,0.3710
1.1298,0.0004,0.8284,1.0803,0.3710
1.3707,0.0004,0.9682,1.4103,0.3662
1.2515,0.0007,0.7402,1.3542,0.3610
1.6506,0.0006,0.9025,1.2386,0.3706
0.8355,0.0004,1.4392,1.2534,0.3706
1.2518,0.0005,0.7264,1.2323,0.3678
1.2647,0.0003,0.8090,1.1892,0.3634
0.9828,0.0003,0.7480,1.0709,0.3634
1.2425,0.0003,0.6557,1.0976,0.3590
1.4813,0.0003,0.7531,1.3336,0.3748
1.0517,0.0003,1.1243,1.1486,0.3800
1.1543,0.0003,1.0141,1.0258,0.3566
0.8635,0.0003,1.0787,1.0839,0.3566
1.2800,0.0003,0.7974,1.3676,0.3544
1.2455,0.0003,0.5788,1.2114,0.3661
1.1056,0.0003,0.6535,1.1333,0.3690
1.1556,0.0004,0.6331,1.1368,0.3690
1.3984,0.0004,0.6227,1.2245,0.3695
1.1013,0.0004,0.8423,1.2464,0.3616
1.1124,0.0003,0.6759,1.1434,0.3572
1.1901,0.0003,0.6114,1.1445,0.3499
0.9948,0.0004,0.6368,0.9916,0.3530
1.5940,0.0003,0.6501,1.1965,0.3717
0.8753,0.0003,0.9781,1.3084,0.3717
1.2244,0.0003,0.6773,1.1738,0.3448
1.1768,0.0004,0.7924,1.0192,0.3644
1.0494,0.0004,1.0421,1.1179,0.3717
1.0542,0.0004,1.0256,1.1678,0.3717
1.0728,0.0003,0.7251,1.0652,0.3654
1.2833,0.0003,0.5800,1.1400,0.3712
1.2892,0.0008,0.8396,1.0785,0.3684
1.3483,0.0003,1.0854,1.5515,0.3684
1.3760,0.0004,1.0085,1.2124,0.3782
0.8869,0.0003,1.1053,1.1802,0.3709
1.4671,0.0005,0.6122,1.4526,0.3726
1.2739,0.0009,0.6307,1.2874,0.3697
1.2790,0.0005,0.6508,1.2707,0.3596
1.2589,0.0004,0.6735,1.2359,0.3493
1.2140,0.0004,0.6635,1.2235,0.3682
1.3831,0.0004,0.6513,1.2364,0.3654
0.9907,0.0004,0.9421,0.7241,0.3609
0.8163,0.0006,0.8341,1.2160,0.3679
1.0440,0.0003,0.6209,0.9420,0.3679
1.1902,0.0003,0.6531,1.2884,0.3554
1.0982,0.0004,0.6416,1.1106,0.3528
1.5090,0.0006,0.9308,1.3725,0.3661
1.3273,0.0004,0.9265,1.2255,0.3690
1.0589,0.0003,1.0606,1.0988,0.3540
0.9653,0.0004,0.9614,1.1150,0.3540
1.2351,0.0004,0.6560,1.0845,0.3687
1.0797,0.0007,0.8008,1.2200,0.3794
1.0837,0.0004,0.7419,1.0989,0.3794
1.5544,0.0004,0.6708,1.5398,0.3754
1.2774,0.0003,0.6339,1.2720,0.3616
0.8559,0.0003,0.7267,0.7134,0.3616
1.2451,0.0003,0.7606,1.2389,0.3668
0.9656,0.0003,0.8820,1.1040,0.3616
1.2828,0.0003,0.7974,0.9610,0.3690
1.0878,0.0003,0.8199,1.3790,0.3414
1.2907,0.0004,0.7164,1.2636,0.3414
1.6519,0.0004,0.7654,1.6687,0.3623
1.4234,0.0005,0.7960,1.4332,0.3567
1.2605,0.0004,0.6765,1.2685,0.3482
1.2303,0.0003,0.6678,1.2273,0.3511
0.7568,0.0003,0.6131,0.7580,0.3511
1.1908,0.0004,0.5993,1.0777,0.3550
1.2821,0.0003,0.7188,1.3816,0.3459
1.1607,0.0003,0.7422,1.0120,0.3543
1.3815,0.0004,0.9241,1.4626,0.3638
1.2395,0.0004,0.6905,1.2820,0.3457
1.2306,0.0004,0.6538,1.2328,0.3579
1.2230,0.0004,0.6002,1.2322,0.3537
1.4167,0.0005,0.6287,1.3265,0.3549
0.8671,0.0004,0.8010,0.9265,0.3549
1.3013,0.0004,0.9990,1.2459,0.3660
1.0499,0.0003,0.8577,1.1056,0.3499
1.6308,0.0003,0.6721,1.6240,0.3554
1.2592,0.0004,0.6262,1.2347,0.3552
1.2333,0.0003,0.6596,1.2621,0.3397
1.2959,0.0003,0.6588,1.2781,0.3510
1.1820,0.0003,0.6005,1.1776,0.3504
1.2703,0.0004,0.6403,1.2699,0.3513
1.2925,0.0004,0.6773,1.2767,0.3551
1.1874,0.0004,0.6341,1.1951,0.3500
1.2049,0.0004,0.6656,1.2095,0.3510
