frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
1.5582,0.0005,0.8283,1.7020,0.3746
19.2969,0.0008,14.4599,1.3763,0.3551
1.7352,0.0006,3.9315,1.2891,0.3551
0.9981,0.0005,1.6356,1.2891,0.3551
1.0421,0.0005,0.9750,0.9571,0.4572
0.8214,0.0005,1.0271,0.8153,0.4635
0.9353,0.0004,0.7594,1.2059,0.4521
1.0845,0.0004,0.8481,1.0867,0.4590
1.3581,0.0004,0.8076,1.1509,0.4590
1.2661,0.0004,0.9527,1.5518,0.4849
1.2803,0.0004,0.8773,1.2972,0.4465
1.3928,0.0004,0.7162,1.2181,0.4363
0.9276,0.0004,1.2763,1.1013,0.4456
1.2586,0.0004,0.7853,1.1041,0.4456
1.7389,0.0004,0.6850,1.8420,0.3566
1.2212,0.0003,0.7284,1.2409,0.3609
1.2345,0.0004,0.7163,1.2439,0.3682
0.8613,0.0004,0.7372,0.7736,0.3682
1.2522,0.0005,0.6589,1.2355,0.3561
1.2239,0.0005,0.6775,1.3362,0.3678
1.1019,0.0003,0.5893,1.0947,0.3653
1.3078,0.0003,0.6115,1.2333,0.3617
1.4522,0.0003,0.7618,1.4683,0.3648
0.9262,0.0003,0.8277,0.9417,0.3648
1.4810,0.0004,0.7820,1.3332,0.3501
1.3235,0.0003,0.7247,1.3666,0.3752
1.6646,0.0003,0.6999,1.7174,0.3547
1.1913,0.0004,0.6896,1.1999,0.3399
1.2050,0.0004,0.6809,1.2143,0.3601
1.2910,0.0004,0.6359,1.1988,0.3630
1.2317,0.0003,0.6957,1.1739,0.3617
0.6622,0.0004,0.7901,0.8208,0.3615
0.9763,0.0004,0.6505,0.9562,0.3615
1.3604,0.0005,0.5797,1.1919,0.3772
0.8849,0.0004,0.7701,1.0374,0.3772
1.2863,0.0006,0.6459,1.1581,0.3553
1.6513,0.0005,0.9807,1.7397,0.3767
1.0591,0.0004,0.7894,1.0181,0.3767
1.1648,0.0004,0.7398,1.1724,0.3678
1.8849,0.0004,0.8850,1.7801,0.3651
0.6842,0.0004,0.8282,0.8399,0.3613
1.1449,0.0005,0.6723,1.0497,0.3613
1.4687,0.0004,0.8477,1.2255,0.3678
1.0414,0.0005,0.8989,1.3750,0.3678
1.2271,0.0005,0.6326,1.0596,0.3738
1.1223,0.0004,0.7940,1.1325,0.3641
1.2450,0.0003,0.8322,1.1080,0.3600
1.1109,0.0003,0.8721,1.3831,0.3600
1.2162,0.0005,0.7163,1.0876,0.3828
2.2450,0.0006,0.8959,2.2555,0.3704
1.0341,0.0004,0.8883,1.0210,0.3704
1.1952,0.0003,0.7508,1.3018,0.3647
1.1418,0.0004,0.6747,1.1172,0.3674
1.3600,0.0004,0.6342,1.2115,0.3663
1.0168,0.0003,0.8317,1.0604,0.3652
0.8979,0.0004,1.0146,1.0142,0.3652
1.2716,0.0003,0.7744,1.0668,0.3740
1.4226,0.0322,0.6651,1.4762,0.3634
1.0920,0.0004,0.8428,1.1214,0.3416
1.1457,0.0004,0.8606,1.0179,0.3581
0.7317,0.0004,1.0510,0.9397,0.3581
0.9396,0.0004,0.6620,0.9629,0.3461
1.7108,0.0007,0.6432,1.2287,0.3704
1.0666,0.0005,1.2250,1.2470,0.3704
1.3632,0.0004,0.8080,1.6408,0.4089
1.1154,0.0004,0.6811,1.1110,0.3836
1.2716,0.0005,0.6982,1.2292,0.3604
0.9249,0.0004,0.6928,0.9743,0.3604
1.1070,0.0003,0.6412,0.9923,0.3689
1.2519,0.0004,0.6017,1.3269,0.3493
1.1407,0.0003,0.6487,1.1485,0.3704
1.1148,0.0003,0.9855,0.8947,0.3639
0.9178,0.0003,0.9848,1.1500,0.3639
1.2040,0.0004,0.6723,1.1853,0.3524
1.1721,0.0003,0.6303,1.1669,0.3791
1.0960,0.0004,0.6087,0.9340,0.3791
1.3272,0.0005,0.6783,1.3073,0.3639
1.6958,0.0004,1.3789,1.8088,0.3717
1.2383,0.0005,0.8348,1.1796,0.3543
1.4324,0.0004,0.8684,1.5287,0.3778
0.9785,0.0005,0.6677,0.9928,0.3626
1.0157,0.0005,0.7393,1.0158,0.3626
1.3294,0.0005,0.8708,1.1644,0.3741
1.2983,0.0004,0.7122,1.2664,0.3530
1.4497,0.0004,0.6989,1.4715,0.3607
0.8668,0.0003,0.8283,0.8622,0.3615
1.3009,0.0004,0.9779,1.1762,0.3523
1.0138,0.0003,0.8663,1.2873,0.3523
1.0279,0.0005,0.6478,0.9350,0.3560
1.1792,0.0004,0.7831,1.2469,0.3623
1.4463,0.0006,0.6408,1.3225,0.3623
1.3927,0.0005,0.8380,1.5065,0.3837
1.1996,0.0010,0.7970,1.1988,0.3681
1.0503,0.0003,0.7888,0.9484,0.3660
1.1012,0.0004,0.8846,1.0363,0.3624
0.9984,0.0003,0.8133,1.1304,0.3624
0.9711,0.0004,0.9102,1.0024,0.3554
1.1475,0.0003,0.7133,1.0313,0.3504
1.2004,0.0004,0.6365,1.1959,0.3601
0.9485,0.0003,0.7137,1.0676,0.3601
1.1209,0.0006,0.7033,1.1112,0.3611
1.1159,0.0004,0.8162,1.1162,0.3537
1.4912,0.0006,0.5979,1.1487,0.3732
1.1534,0.0004,0.8451,1.3319,0.3732
1.2917,0.0007,0.6551,1.4140,0.3556
1.3967,0.0005,0.8454,1.3454,0.3891
1.0882,0.0005,1.1794,0.9791,0.3503
0.9177,0.0005,0.8526,1.0933,0.3503
1.2989,0.0004,0.8292,1.1301,0.3643
0.9348,0.0004,0.8910,1.1030,0.3643
1.1139,0.0003,0.7510,1.1111,0.3636
1.1591,0.0003,0.5986,1.0274,0.3680
1.4532,0.0004,0.6675,1.5150,0.3760
0.8516,0.0005,0.7057,0.9149,0.3760
1.0725,0.0004,0.6220,1.0583,0.3650
1.2422,0.0004,0.6164,1.0798,0.3602
1.1662,0.0003,0.7150,1.3121,0.3631
1.2060,0.0004,0.6048,1.1645,0.3709
1.2425,0.0003,0.7062,1.2673,0.3569
1.6447,0.0005,0.9005,1.4080,0.4020
1.2022,0.0004,1.1201,1.4159,0.4020
1.1725,0.0004,0.7274,1.1588,0.3666
1.1668,0.0006,0.7139,1.1058,0.3476
1.3588,0.0005,0.6831,1.2777,0.3649
1.0541,0.0003,0.8037,1.1864,0.3793
