frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
4.1140,0.0004,4.3105,0.7708,0.4184
22.1747,0.0008,17.6556,1.3001,0.4137
1.6480,0.0006,3.7150,1.1523,0.4137
5.8480,0.0008,6.1988,1.1523,0.6975
1.0931,0.0008,1.2306,1.2290,0.6975
0.8192,0.0008,1.0191,1.0057,0.6975
4.5839,0.0008,4.4081,2.3002,0.5324
0.8714,0.0006,1.0150,1.0247,0.5324
0.7981,0.0006,0.7949,1.0665,0.5324
4.6597,0.0008,4.3306,1.4026,0.4975
0.9439,0.0004,1.1546,1.1672,0.4975
0.8221,0.0004,0.8514,1.0726,0.4975
4.7581,0.0010,4.5466,1.5742,0.5052
0.8452,0.0019,1.0509,1.2327,0.5052
1.2519,0.0004,0.8498,1.0639,0.5052
4.5484,0.0007,4.5299,1.9176,0.4083
1.1836,0.0028,1.0490,0.9549,0.4083
1.0753,0.0007,1.1354,1.0090,0.4052
5.7651,0.0007,5.7307,0.9910,0.4483
1.2876,0.0004,1.1883,0.9337,0.4483
1.0226,0.0006,1.1808,0.9337,0.4159
4.7547,0.0009,4.7415,1.1971,0.4218
1.3910,0.0007,1.0949,1.8446,0.4218
1.6810,0.0007,0.8567,1.6597,0.4012
5.3133,0.0007,5.1880,1.2045,0.4299
0.8940,0.0006,1.1881,1.4324,0.4299
1.4720,0.0012,0.7837,0.9291,0.4299
4.8855,0.0007,4.6620,2.0570,0.3964
0.8320,0.0008,1.0632,0.9640,0.3964
0.8289,0.0004,0.7646,0.9818,0.3964
4.4839,0.0007,4.1360,1.5960,0.3961
0.8113,0.0007,1.0501,1.0165,0.3961
0.8178,0.0006,0.7002,1.0532,0.3961
4.3858,0.0007,4.1403,1.3881,0.4279
0.8789,0.0005,0.8749,0.9110,0.4279
0.5768,0.0004,0.8422,0.8898,0.4279
4.0769,0.0006,3.8847,1.8470,0.4321
0.9493,0.0007,0.8046,0.9034,0.4321
0.6058,0.0004,0.9169,0.7109,0.4236
4.6583,0.0007,4.2768,1.0936,0.4156
0.9450,0.0003,1.0780,1.4951,0.4156
1.2079,0.0005,0.7470,0.9798,0.4156
4.5815,0.0007,4.3636,1.6673,0.4069
0.7338,0.0007,0.9165,0.9435,0.4069
0.5558,0.0003,0.6622,0.8088,0.4069
4.2223,0.0007,3.9828,1.3933,0.4306
0.6874,0.0004,0.8648,0.9163,0.4306
1.1582,0.0006,0.6212,0.9558,0.4306
4.6645,0.0008,4.4407,1.7692,0.4390
0.6869,0.0006,0.9408,0.9545,0.4390
0.8995,0.0006,0.6279,0.7235,0.4390
