frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
0.8228,0.0003,0.6160,0.6694,0.3337
19.2299,0.0008,14.5452,1.2871,0.3663
1.8481,0.0014,3.8337,1.2880,0.3663
1.4097,0.0012,1.8407,1.2880,0.3663
1.2662,0.0006,1.3855,1.3002,0.4668
1.0851,0.0003,1.1950,1.5236,0.4696
1.2307,0.0006,1.0911,1.2103,0.4491
1.1367,0.0004,1.1865,1.1925,0.4591
1.8767,0.0004,0.9191,1.9651,0.4613
1.3508,0.0005,0.8225,1.3452,0.4471
1.1494,0.0003,0.8382,1.2716,0.4457
1.4027,0.0004,0.6898,1.3803,0.4558
1.4084,0.0003,0.6921,1.3904,0.4634
1.2550,0.0003,0.7295,1.2712,0.4502
1.2014,0.0003,0.7191,1.1915,0.3641
1.0096,0.0004,0.7960,0.7302,0.3641
1.5078,0.0005,1.0722,1.5136,0.3779
1.0779,0.0004,1.3396,1.0361,0.3474
0.7688,0.0003,1.0425,1.0879,0.3542
1.0541,0.0004,0.7614,1.0437,0.3542
1.8974,0.0004,0.8658,1.8808,0.3881
1.2942,0.0004,0.6931,1.2987,0.3835
1.2465,0.0004,0.7189,1.2490,0.3563
1.3429,0.0004,0.6810,1.2030,0.3565
1.1368,0.0004,0.9080,0.7435,0.3633
1.1487,0.0005,1.1127,0.9817,0.3596
0.6635,0.0005,1.0370,0.8114,0.3462
1.0478,0.0041,0.6444,0.8837,0.3650
0.7237,0.0005,1.0673,1.0414,0.3650
1.4854,0.0005,0.6801,1.2955,0.3608
1.9860,0.0004,0.8131,2.1929,0.3740
1.2274,0.0005,0.9059,1.2617,0.3547
1.2658,0.0004,0.8397,1.2916,0.3591
1.2802,0.0005,0.7074,1.2782,0.3456
1.1998,0.0003,0.6850,1.2093,0.3585
1.2756,0.0004,0.6508,1.2578,0.3647
1.2534,0.0003,0.6368,1.2448,0.3608
1.2647,0.0003,0.6785,1.2524,0.3725
1.2284,0.0004,0.6768,1.2422,0.3710
1.3483,0.0003,0.6698,1.2870,0.3695
1.3122,0.0004,0.7657,1.3208,0.3804
1.3018,0.0003,0.8323,1.3150,0.3793
1.2386,0.0003,0.7684,1.0436,0.3793
1.0085,0.0003,1.0933,0.8859,0.3713
1.5567,0.0003,0.7999,1.8159,0.3604
1.0459,0.0005,0.9591,0.9835,0.3592
0.9685,0.0003,0.9179,1.0024,0.3592
1.3209,0.0003,0.6853,1.2693,0.3800
1.1421,0.0003,0.7889,1.1525,0.3646
1.0942,0.0003,0.7979,1.0822,0.3646
1.3454,0.0003,0.6626,1.3204,0.3535
1.0830,0.0003,0.6529,1.2462,0.3765
1.0994,0.0003,0.6268,0.8937,0.3655
0.9407,0.0004,0.8525,1.1406,0.3655
1.1008,0.0004,0.8734,1.0460,0.3533
1.5682,0.0005,0.8075,1.6021,0.3768
1.3483,0.0004,0.6891,1.3014,0.3559
1.0049,0.0004,0.8869,1.0058,0.3559
1.5770,0.0005,0.8776,1.4366,0.4009
0.9505,0.0005,0.9290,1.0206,0.4009
1.2441,0.0004,0.7934,1.2386,0.3599
1.2701,0.0004,0.7441,1.3134,0.3553
1.4998,0.0004,0.6863,1.2792,0.3439
0.9931,0.0004,0.8087,1.1931,0.3439
1.2213,0.0005,0.7264,1.1934,0.3761
1.0458,0.0004,0.8354,1.0634,0.3543
1.0028,0.0004,1.0321,0.9839,0.3812
0.8777,0.0004,0.9247,0.9829,0.3812
1.0689,0.0004,0.8833,1.0518,0.3489
1.2381,0.0003,0.8188,1.2455,0.3622
1.1183,0.0004,0.6274,0.9749,0.3507
1.8500,0.0008,0.9127,1.7118,0.3597
1.1250,0.0005,1.2451,1.3430,0.3563
0.9435,0.0003,1.0403,0.9792,0.3563
1.2197,0.0003,0.8133,1.2278,0.3748
1.2066,0.0004,0.6549,0.9606,0.3578
1.1891,0.0003,1.0056,1.1860,0.3654
0.8529,0.0003,1.1086,1.0173,0.3675
1.0543,0.0004,0.8168,1.0007,0.3637
0.9504,0.0004,0.8173,1.0599,0.3637
1.0561,0.0003,0.8765,1.0599,0.3486
1.1374,0.0004,0.7660,0.9925,0.3597
1.0029,0.0004,0.9317,1.0712,0.3597
1.3701,0.0003,0.8110,1.2663,0.3633
1.1914,0.0003,0.6542,1.3518,0.3729
1.2652,0.0004,0.8456,1.0794,0.3630
1.6494,0.0004,0.9599,1.4631,0.3692
1.1466,0.0003,1.1395,1.3639,0.3615
1.1795,0.0004,1.0479,1.1816,0.3636
1.0237,0.0004,0.9858,1.0347,0.3636
1.1622,0.0003,0.8073,1.2890,0.3590
1.1145,0.0003,0.6701,1.1033,0.3714
1.2643,0.0004,0.6796,1.1176,0.3664
1.6022,0.0003,0.8030,1.6507,0.3664
1.2876,0.0004,0.7388,1.3390,0.3793
1.0918,0.0004,0.6679,1.1318,0.3536
1.1796,0.0004,0.6285,1.1745,0.3484
1.5318,0.0004,0.6629,1.2964,0.3719
1.1837,0.0005,1.0615,1.2419,0.3719
1.2752,0.0004,1.0025,1.2746,0.3814
1.2681,0.0005,1.0289,1.2314,0.3617
0.9433,0.0003,1.0644,1.1484,0.3460
1.4116,0.0005,0.8246,1.0735,0.3520
1.0874,0.0003,0.8575,1.2685,0.3520
1.1235,0.0004,0.6747,1.2389,0.3483
1.2575,0.0003,0.6421,1.1156,0.3729
1.0921,0.0004,0.9709,1.2185,0.3429
1.2487,0.0004,0.6746,0.9673,0.3617
1.3082,0.0006,0.8062,1.4075,0.3617
1.2705,0.0004,0.8350,1.3103,0.3320
1.1445,0.0004,0.9313,1.2794,0.3500
1.5202,0.0009,1.0862,1.2978,0.3531
1.6840,0.0010,1.1697,1.7935,0.3438
1.2490,0.0007,1.4126,1.3388,0.3985
1.3238,0.0005,1.0645,1.3191,0.3507
1.0934,0.0006,0.8747,1.1085,0.3546
1.2392,0.0005,0.7941,1.0726,0.3484
1.2995,0.0006,0.8398,1.4465,0.3686
1.3001,0.0006,1.0120,1.2927,0.3497
1.2613,0.0004,0.8350,1.1974,0.3353
1.3082,0.0004,0.7988,1.2678,0.3445
1.4312,0.0005,0.7838,1.3744,0.3408
1.3652,0.0005,0.8084,1.2567,0.3401
1.0828,0.0004,1.4279,1.3502,0.3401
1.2075,0.0004,0.9706,1.1534,0.3506
1.1563,0.0004,1.1426,1.1597,0.3506
1.1192,0.0003,0.8495,1.1582,0.3609
1.2128,0.0004,0.8040,1.0621,0.3609
1.2037,0.0003,0.7533,1.3436,0.3596
1.1921,0.0004,0.7632,1.1868,0.3369
1.0980,0.0003,0.7707,1.1028,0.3485
1.0900,0.0004,0.7747,1.0527,0.3537
1.1201,0.0003,0.6619,1.1497,0.3604
0.9793,0.0004,0.7232,0.9835,0.3466
1.4014,0.0004,0.6832,1.1939,0.3524
1.2446,0.0007,0.8513,1.4060,0.3524
1.2235,0.0003,0.8724,1.2470,0.3569
1.6346,0.0003,0.7377,1.6160,0.3560
1.5355,0.0008,0.7994,1.4211,0.3637
1.7314,0.0008,1.0034,1.7074,0.3895
1.2395,0.0005,1.1001,1.3558,0.3620
1.0633,0.0004,0.9014,0.9559,0.3620
1.6819,0.0004,0.8212,1.8003,0.3435
1.3037,0.0003,0.7201,1.2939,0.3649
1.2958,0.0003,0.7168,1.2561,0.3594
1.3137,0.0004,0.7989,1.3051,0.3503
1.3662,0.0003,0.7566,1.3735,0.3503
1.4170,0.0005,1.0725,1.3722,0.3546
1.3238,0.0004,0.9304,1.3721,0.3404
1.3778,0.0005,0.8521,1.3207,0.3505
1.2720,0.0007,0.9175,1.3054,0.3505
1.8228,0.0008,1.1449,1.1006,0.3955
1.0240,0.0006,1.7469,1.5200,0.3618
1.6414,0.0006,0.9280,1.4538,0.3553
1.3457,0.0005,1.1644,1.6697,0.3553
1.1226,0.0004,0.9549,1.2362,0.3453
1.4058,0.0004,0.7655,1.2705,0.3393
1.4884,0.0004,0.8613,1.5295,0.3525
1.3332,0.0005,0.9431,1.2766,0.3632
1.0462,0.0004,0.9922,1.0796,0.3632
1.3916,0.0006,0.8956,1.4426,0.3479
1.1670,0.0004,1.0277,1.1876,0.3448
1.3078,0.0005,0.8061,1.1187,0.3510
1.7423,0.0009,0.8343,1.7968,0.3439
1.6118,0.0004,1.1376,1.7058,0.3703
1.3544,0.0006,1.0184,1.3444,0.3467
1.2127,0.0003,0.8648,1.1991,0.3438
1.2922,0.0012,0.8417,1.3100,0.3438
1.3244,0.0004,0.7915,1.3152,0.3538
1.1812,0.0003,0.7776,1.1941,0.3538
1.1180,0.0003,0.9842,1.1203,0.3660
1.5571,0.0004,0.9290,1.2824,0.3478
1.5506,0.0004,0.9607,1.7740,0.3707
1.3478,0.0004,0.8143,1.3560,0.3532
1.2139,0.0006,0.9102,0.8798,0.3505
1.0495,0.0004,1.2718,0.9369,0.3659
1.4390,0.0005,1.1473,1.5886,0.3755
0.9105,0.0003,1.2303,1.1479,0.3755
1.3264,0.0004,0.7372,1.2612,0.3423
1.1856,0.0004,0.8207,1.0901,0.3564
1.4290,0.0005,0.8661,1.5570,0.3537
1.3420,0.0006,1.0655,1.3106,0.3523
1.5653,0.0004,1.0941,1.5702,0.3438
1.8032,0.0004,0.9272,1.7895,0.3553
1.2106,0.0004,0.9272,1.1079,0.3553
1.8472,0.0005,0.8473,1.8824,0.3638
1.3122,0.0003,0.8729,1.3472,0.3629
1.7061,0.0011,0.9294,1.5743,0.3477
1.5382,0.0011,1.2604,1.6634,0.3559
1.0426,0.0005,1.1358,1.0876,0.3387
1.0992,0.0006,0.8988,1.0955,0.3387
1.3413,0.0004,0.7669,1.1741,0.3500
1.3034,0.0006,0.7581,1.3058,0.3312
1.3463,0.0005,0.7707,1.5019,0.3527
1.1560,0.0004,0.9553,1.0204,0.3527
1.6254,0.0006,0.9318,1.4919,0.3497
1.1838,0.0004,0.9496,1.2958,0.3478
1.1217,0.0003,0.9498,1.2818,0.3478
1.2705,0.0006,0.6854,1.2589,0.3385
1.1238,0.0007,0.7766,1.1044,0.3459
1.3222,0.0006,0.7669,1.1326,0.3459
1.7646,0.0005,0.8700,1.7085,0.3579
1.0966,0.0006,1.1188,1.2682,0.3897
30.9682,0.0009,0.8387,1.3628,0.3725
1.8165,0.0008,1.5780,31.2278,0.3725
31.6300,0.0010,1.3744,0.9021,0.3802
1.5400,0.0007,2.0790,32.1041,0.3802
31.7341,0.0011,1.3148,0.9749,0.3758
16.7979,0.0011,1.6205,32.4752,0.3732
2.0546,0.0009,1.6503,17.1730,0.3412
1.3451,0.0008,1.4040,1.4554,0.3399
1.7170,0.0007,1.2507,1.5641,0.3374
1.0864,0.0004,1.2774,1.0703,0.3526
1.4323,0.0004,1.2008,1.1539,0.3601
1.8030,0.0007,1.4027,1.2122,0.3504
1.3059,0.0122,1.8033,1.2122,0.3364
1.1928,0.0005,1.2179,0.9590,0.3460
0.8417,0.0003,1.1593,1.3631,0.3460
1.7278,0.0004,0.8401,1.7842,0.3540
1.6418,0.0009,0.8707,1.6475,0.3544
1.1936,0.0007,1.0853,0.9817,0.3544
1.9874,0.0006,0.8951,2.1151,0.3441
1.1433,0.0005,1.0028,1.1913,0.3622
1.0024,0.0003,0.9776,1.0130,0.3622
1.8159,0.0004,0.8677,1.8345,0.3351
1.0382,0.0003,0.7921,0.9649,0.3351
1.3933,0.0006,0.7812,1.3975,0.3365
1.8369,0.0006,0.7705,1.7753,0.3443
1.3902,0.0004,1.2328,1.4124,0.3443
1.6350,0.0007,0.8962,1.4628,0.3525
1.9903,0.0008,0.9546,1.7453,0.3404
1.6553,0.0011,1.7050,1.4445,0.3656
0.9871,0.0007,1.3680,1.3746,0.3449
1.2216,0.0004,0.9084,1.4118,0.3449
1.4682,0.0004,0.6694,1.4679,0.3627
1.6162,0.0005,0.8028,1.5223,0.3628
1.3292,0.0004,0.9302,1.5659,0.3616
