frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
1.0205,0.0003,0.8806,0.9861,0.3445
22.6781,0.0009,17.8486,1.3825,0.3597
2.2159,0.0007,4.3656,1.3307,0.3597
1.5524,0.0006,2.0701,1.3307,0.3597
1.3644,0.0003,1.4752,1.6314,0.4631
1.0989,0.0005,1.2935,0.9965,0.4507
1.5520,0.0004,1.0686,1.3942,0.4468
1.3240,0.0004,1.7639,1.0769,0.4485
1.0450,0.0003,1.1187,0.8526,0.4531
1.1626,0.0003,1.1262,0.8621,0.4639
1.0335,0.0004,1.0827,0.9745,0.4517
1.1097,0.0004,1.0190,1.3975,0.4718
1.3256,0.0004,0.9785,1.3407,0.4559
1.4525,0.0004,0.9580,1.2734,0.4535
1.3022,0.0005,1.4712,0.7952,0.3662
1.7221,0.0007,1.1508,1.0186,0.3644
1.8759,0.0009,2.0561,1.0186,0.3838
1.1234,0.0006,1.4857,1.0618,0.3838
1.0953,0.0006,1.1054,0.8447,0.3683
1.3322,0.0006,1.2559,0.8423,0.3669
1.1278,0.0006,1.1707,0.9219,0.3599
1.0738,0.0005,1.1105,0.9451,0.3662
1.0512,0.0004,1.0819,0.9642,0.3764
0.9762,0.0004,0.9911,1.2747,0.3764
1.2933,0.0004,0.9501,1.2643,0.3597
1.1997,0.0005,1.1533,1.1395,0.3598
1.1752,0.0004,1.1936,1.2080,0.3671
1.3639,0.0005,1.0891,1.2478,0.3598
1.4863,0.0005,1.1883,1.5464,0.3598
1.9587,0.0007,1.3356,1.1430,0.3686
1.6426,0.0006,2.3415,1.4675,0.3619
1.1734,0.0003,1.2843,0.8847,0.3619
1.0880,0.0004,1.1011,0.9256,0.3728
1.0025,0.0047,1.0565,0.9061,0.3550
1.3918,0.0004,0.9934,1.5313,0.3596
1.1977,0.0004,1.0866,1.3159,0.3689
1.1936,0.0004,0.9910,1.1248,0.3689
1.2175,0.0004,1.1854,1.0499,0.3594
1.5713,0.0006,1.1113,1.7386,0.3666
1.1479,0.0005,1.1089,1.0829,0.3621
1.2230,0.0005,1.1147,1.2250,0.3489
1.9490,0.0007,1.0163,1.7189,0.3679
1.6473,0.0006,1.6166,1.1964,0.3808
1.4057,0.0006,1.3938,1.9356,0.3698
1.4067,0.0003,1.1406,1.4141,0.3509
1.1889,0.0004,1.1074,1.1784,0.3554
1.4452,0.0006,1.1415,1.0972,0.3701
1.7374,0.0007,1.6245,1.4596,0.3673
1.3928,0.0006,1.6682,1.4225,0.3550
1.2594,0.0006,1.2095,1.0899,0.3605
1.2449,0.0006,1.2617,1.6913,0.3604
1.4203,0.0005,1.1293,1.3943,0.3647
1.5692,0.0005,1.1492,1.5209,0.3751
1.7419,0.0008,1.2938,1.4802,0.3769
1.4317,0.0005,1.7386,1.6315,0.3580
1.4236,0.0007,1.1285,1.3623,0.3731
1.7768,0.0007,1.4976,1.3852,0.3538
1.4396,0.0007,1.6435,1.4137,0.3669
1.2367,0.0006,1.3630,1.2289,0.3577
1.4035,0.0007,1.2004,1.7583,0.3850
1.1291,0.0004,1.1861,0.9698,0.3771
1.7620,0.0004,1.0862,1.9363,0.3715
1.3358,0.0004,1.0803,1.3500,0.3829
1.2974,0.0005,1.0964,1.3005,0.3573
1.6812,0.0009,1.0719,1.4169,0.3637
1.3634,0.0008,1.4049,1.1263,0.3698
1.8073,0.0006,1.3199,1.3143,0.3709
1.2843,0.0005,1.4455,1.9926,0.3730
1.1007,0.0005,1.2116,1.1309,0.3865
1.7313,0.0006,1.0646,1.9172,0.3696
1.9084,0.0005,1.1903,0.8255,0.3546
1.5824,0.0006,2.0674,1.3407,0.3651
1.1493,0.0004,1.3236,0.9793,0.3651
1.1562,0.0003,1.1372,0.9394,0.3757
1.6441,0.0004,1.2689,0.9170,0.3612
1.7566,0.0005,1.8670,0.9170,0.3669
1.9453,0.0004,1.7844,1.0380,0.3651
1.0639,0.0004,1.5811,1.0408,0.3651
1.0268,0.0004,1.0096,0.8717,0.3616
1.0653,0.0004,1.0958,0.7765,0.3625
0.9645,0.0004,1.0082,0.8097,0.3560
1.0984,0.0005,1.0078,1.0056,0.3366
1.4092,0.0005,1.0379,1.6923,0.3538
1.4587,0.0007,1.0772,1.4150,0.3521
1.4978,0.0006,1.1560,1.3559,0.3575
1.4565,0.0005,1.4442,1.2408,0.3491
1.0238,0.0004,1.2528,1.3019,0.3334
1.2773,0.0004,1.0014,0.8432,0.3506
1.8832,0.0007,1.5928,1.4754,0.3604
1.6530,0.0005,1.9651,1.2543,0.3588
1.2627,0.0006,1.3001,0.9980,0.3634
1.5149,0.0006,1.3509,0.8537,0.3560
1.0931,0.0005,1.4694,0.8537,0.3560
1.1140,0.0005,1.0630,1.0502,0.3615
0.9918,0.0006,1.0500,1.1318,0.3701
1.5626,0.0005,0.9806,1.3690,0.3557
1.6748,0.0005,1.7550,1.2468,0.3552
1.3925,0.0004,1.3544,0.9429,0.3618
1.1339,0.0004,1.3484,0.8861,0.3341
1.1100,0.0004,1.0501,1.0410,0.3562
1.4618,0.0004,1.0879,1.7045,0.3562
1.3450,0.0003,1.1073,1.3063,0.3688
1.2659,0.0003,1.1517,1.2077,0.3688
1.5143,0.0004,1.1322,1.3616,0.3543
1.4839,0.0005,1.4795,1.3838,0.3462
1.0898,0.0006,1.2585,1.2266,0.3674
1.3649,0.0006,1.0603,1.3759,0.3487
1.8268,0.0006,1.4817,1.0190,0.3499
1.3223,0.0004,1.8399,1.0190,0.3660
1.0036,0.0005,1.0901,0.9509,0.3513
1.0057,0.0005,0.9588,1.2691,0.3587
1.2120,0.0005,0.9273,1.1995,0.3452
1.3815,0.0004,1.0586,1.3426,0.3532
1.6264,0.0008,1.0765,1.5412,0.3643
1.5176,0.0007,1.2184,1.5765,0.3627
1.3560,0.0005,1.2199,1.3760,0.3659
1.4609,0.0005,1.2219,1.4230,0.3654
1.3615,0.0005,1.1869,1.3932,0.3515
1.1841,0.0004,1.0725,1.1739,0.3482
1.4137,0.0004,1.2914,1.3545,0.3624
1.7944,0.0007,1.2964,0.9708,0.3535
1.7843,0.0007,1.9623,0.8548,0.3575
1.4203,0.0006,1.7826,0.8548,0.3555
1.0910,0.0005,1.0941,0.8816,0.3555
1.0529,0.0008,1.0845,0.8446,0.3526
1.8344,0.0009,1.0694,1.2328,0.3657
1.3452,0.0005,2.0548,1.5322,0.3670
1.1360,0.0006,1.1041,1.3565,0.3616
1.0252,0.0004,1.1370,0.9915,0.3781
1.5292,0.0005,1.0426,1.2536,0.3396
1.2196,0.0006,1.4788,1.3994,0.3490
1.3435,0.0005,1.1166,1.4673,0.3573
1.2653,0.0005,1.0477,1.3352,0.3500
1.6214,0.0006,1.1382,1.2478,0.3551
1.4545,0.0006,1.8564,1.0403,0.3512
1.1702,0.0005,1.1586,0.9251,0.3416
1.1414,0.0005,1.1519,1.3128,0.3566
1.4370,0.0008,1.1494,1.4844,0.3631
1.6991,0.0007,1.4404,1.2065,0.3723
1.2339,0.0007,1.6138,1.4674,0.3655
1.5696,0.0009,1.2314,1.4730,0.3497
1.5942,0.0005,1.8980,1.1048,0.3558
1.5474,0.0004,1.3403,0.8569,0.3554
1.2157,0.0004,1.5889,0.8569,0.3524
1.0300,0.0004,1.0341,0.8855,0.3524
1.0436,0.0004,1.0184,0.9252,0.3511
1.0255,0.0004,1.0463,0.8651,0.3481
0.9654,0.0004,1.0031,1.0630,0.3429
1.2893,0.0004,0.9507,1.1473,0.3430
1.1365,0.0005,1.2688,1.3648,0.3430
1.4441,0.0007,1.0163,1.4293,0.3640
1.5710,0.0005,1.3600,1.3349,0.3670
1.2752,0.0004,1.5826,1.3940,0.3513
1.3148,0.0004,1.0576,1.4986,0.3528
1.2941,0.0004,0.9723,1.1058,0.3528
1.2591,0.0005,1.0516,1.4204,0.3405
1.2073,0.0006,1.0467,1.2159,0.3386
1.6907,0.0005,1.0604,1.6838,0.3616
1.2619,0.0005,1.0609,1.2388,0.3493
1.3466,0.0003,1.0159,1.3686,0.3557
1.4477,0.0004,1.1108,0.7438,0.3502
1.1094,0.0003,1.4695,1.2844,0.3447
1.5721,0.0006,0.9804,1.0709,0.3452
1.8505,0.0004,2.0318,1.9180,0.3644
1.1006,0.0004,1.4630,1.3047,0.3551
0.9379,0.0003,1.0168,0.9874,0.3508
1.1820,0.0003,0.9603,1.2208,0.3533
1.5407,0.0004,1.1729,1.3197,0.3499
1.2933,0.0005,1.3244,1.4632,0.3526
1.0297,0.0005,1.1145,1.1628,0.3503
