frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
1.6811,0.0005,0.8225,1.4784,0.3344
21.2968,0.0011,16.1432,1.8635,0.3338
1.7634,0.0004,4.0453,1.8635,0.3338
0.8977,0.0004,1.5920,1.9051,0.3338
1.2782,0.0004,0.8452,1.2003,0.4500
1.4833,0.0005,0.9487,1.5240,0.4500
1.6762,0.0005,1.0515,1.5182,0.4422
2.3319,0.0005,1.0150,2.4480,0.4322
1.7494,0.0005,1.0839,1.7991,0.4508
1.0455,0.0005,1.0564,0.9607,0.4515
2.3696,0.0006,0.8968,2.4444,0.4426
1.6040,0.0005,0.9522,1.6793,0.4426
1.5485,0.0006,1.0749,1.5670,0.4779
1.0602,0.0004,0.9151,0.9612,0.4779
1.6740,0.0005,0.7773,1.7308,0.4447
2.2437,0.0004,0.7870,2.2735,0.3569
1.3708,0.0005,0.8506,1.3033,0.3423
1.5621,0.0004,0.9855,1.6660,0.3423
1.4074,0.0003,0.7260,1.2755,0.3449
1.6974,0.0004,0.7333,1.7912,0.3635
1.2717,0.0004,0.7793,0.9846,0.3635
1.7316,0.0005,0.7480,1.9755,0.3458
1.3431,0.0007,0.8373,1.1527,0.3720
1.5869,0.0003,0.8550,1.7917,0.3622
1.7097,0.0004,0.8425,1.6277,0.3573
1.5052,0.0004,0.8881,1.3217,0.3573
2.1071,0.0006,0.8736,2.2892,0.3300
1.6594,0.0006,0.8752,1.7372,0.3371
1.4928,0.0004,0.7918,1.4748,0.3371
1.6599,0.0004,0.7092,1.6912,0.3438
1.4571,0.0004,0.7194,1.3854,0.3482
1.6903,0.0006,0.6938,1.6937,0.3299
1.8706,0.0006,0.8056,1.7686,0.3610
1.5507,0.0005,1.0803,1.5764,0.3417
1.7407,0.0007,0.9014,1.6074,0.3456
2.1478,0.0004,0.8926,2.3335,0.3560
1.8914,0.0004,0.8311,1.9386,0.3560
1.6009,0.0003,0.7645,1.5886,0.3362
1.9255,0.0004,0.7076,1.4916,0.3402
2.0295,0.0003,0.7773,2.4347,0.3382
1.6035,0.0004,0.7698,1.5706,0.3353
1.7999,0.0004,0.7510,1.7822,0.3645
2.0396,0.0004,0.9214,2.0071,0.3647
1.1757,0.0006,1.0574,1.2292,0.3572
1.7328,0.0004,0.8239,1.4056,0.3572
2.0593,0.0004,0.7791,2.3492,0.3387
1.7163,0.0003,0.8242,1.7426,0.3424
1.6798,0.0005,0.7562,1.6576,0.3424
2.3460,0.0006,0.7547,2.2642,0.3380
1.4956,0.0005,0.8921,1.4931,0.3493
1.3301,0.0008,0.9023,1.1801,0.3493
1.6568,0.0004,0.9303,1.8333,0.3515
1.2579,0.0005,0.9089,1.2170,0.3654
1.5603,0.0004,0.7779,1.6022,0.3495
2.0276,0.0003,0.7234,2.0129,0.3464
1.7041,0.0004,0.7704,1.5212,0.3464
2.0226,0.0005,0.7617,2.2140,0.3593
1.5125,0.0005,0.7701,1.5149,0.3394
1.5771,0.0004,0.7267,1.5518,0.3394
1.4962,0.0004,0.7720,1.5235,0.3569
1.7057,0.0004,0.6758,1.6440,0.3569
1.7344,0.0004,0.7958,1.7384,0.3473
1.3129,0.0004,0.8923,1.3283,0.3424
1.2479,0.0004,0.8550,1.1016,0.3385
1.4613,0.0004,0.8975,1.4300,0.3531
1.4404,0.0005,0.8146,1.5317,0.3531
1.3570,0.0003,0.8396,1.3815,0.3509
1.3856,0.0004,0.7619,1.1552,0.3461
1.4750,0.0005,0.7378,1.4291,0.3409
1.8896,0.0004,0.7506,2.0992,0.3294
1.4874,0.0004,0.8797,1.4512,0.3387
0.9046,0.0004,0.9234,0.7918,0.3700
2.0706,0.0011,0.8804,2.1879,0.3745
1.0073,0.0005,0.9827,1.0356,0.3745
1.8622,0.0005,0.9773,1.8777,0.3508
1.2521,0.0004,0.8444,1.2966,0.3454
1.4978,0.0003,0.7246,1.5479,0.3571
1.3043,0.0004,0.6652,1.3081,0.3571
1.5652,0.0003,0.6673,1.5453,0.3503
1.2467,0.0003,0.6317,1.2584,0.3516
1.1494,0.0004,0.6181,1.1304,0.3388
1.0744,0.0004,0.7624,1.0689,0.3325
1.5383,0.0005,0.9306,1.4971,0.3504
1.0028,0.0004,0.6891,1.0204,0.3504
1.6081,0.0005,0.7487,1.4869,0.3480
2.1296,0.0006,0.7954,2.2021,0.3904
1.2325,0.0005,0.8095,1.2545,0.3904
1.6464,0.0005,0.7744,1.6725,0.3349
1.6203,0.0006,0.6531,1.2851,0.3349
1.5500,0.0005,0.7595,1.8572,0.3419
1.2475,0.0007,0.6822,0.9894,0.3392
1.4562,0.0004,0.6479,1.6186,0.3445
