frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
1.0448,0.0004,0.9388,1.1183,0.3383
21.1776,0.0008,16.0805,1.3256,0.3744
2.3095,0.0009,4.3968,1.2753,0.3744
1.7145,0.0007,2.1640,1.2753,0.4713
1.5110,0.0005,1.7275,1.0971,0.4639
1.8290,0.0007,1.4858,0.8857,0.4748
1.3911,0.0004,1.8256,0.8857,0.4516
1.0795,0.0005,1.1912,0.8654,0.4516
1.0898,0.0002,1.0782,0.8671,0.4635
1.1143,0.0003,1.0934,0.8377,0.4624
1.0966,0.0005,1.0991,1.3105,0.4437
1.5505,0.0003,1.2125,0.7661,0.4629
1.2550,0.0003,1.6924,0.9858,0.4532
0.9512,0.0003,0.9887,1.1281,0.4532
1.2755,0.0004,1.0121,1.3781,0.3710
1.7255,0.0007,1.0809,1.5843,0.3710
1.3473,0.0004,1.1888,1.3900,0.4299
1.2467,0.0003,1.0670,1.1778,0.3514
1.0279,0.0003,1.2840,1.1606,0.3665
1.2929,0.0003,0.9636,1.3524,0.3615
1.2900,0.0003,1.1738,1.2945,0.3657
1.1092,0.0003,1.0666,1.0821,0.3489
1.3976,0.0003,1.0857,1.1169,0.3721
1.4511,0.0003,1.3444,1.2932,0.3645
1.4516,0.0005,1.5730,1.1582,0.3729
1.0043,0.0004,1.1810,0.7750,0.3581
0.9334,0.0003,0.9693,1.0303,0.3581
1.5807,0.0004,1.0084,1.3190,0.3645
1.6288,0.0004,1.2449,2.0280,0.3927
1.5971,0.0037,1.2169,1.2281,0.3608
1.3918,0.0005,1.6676,1.2190,0.3535
1.0561,0.0003,1.2278,1.1471,0.3662
1.3683,0.0003,1.1205,1.1331,0.3578
1.2216,0.0003,1.4140,1.0503,0.3708
1.0113,0.0004,1.0619,0.8168,0.3790
0.9161,0.0004,0.9655,1.0273,0.3652
1.1655,0.0004,0.9701,1.2347,0.3708
1.1909,0.0003,1.0720,1.2971,0.3732
1.3009,0.0005,0.9962,1.1231,0.3591
1.3373,0.0004,1.1502,1.3315,0.3591
1.8358,0.0007,1.2721,1.5203,0.4048
1.1229,0.0005,1.6536,1.3524,0.3668
1.0658,0.0002,1.0711,1.0527,0.3661
1.4090,0.0003,1.0304,1.5877,0.3837
