frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
0.9908,0.0003,0.6266,0.7386,0.3548
19.0709,0.0010,14.9000,1.2721,0.3629
1.8288,0.0007,3.8121,1.3492,0.3629
0.9870,0.0004,1.7154,1.3492,0.3629
1.1137,0.0004,0.8772,1.4372,0.4746
1.2765,0.0003,0.8278,1.2946,0.4479
1.4144,0.0005,0.7695,1.3955,0.4468
0.9976,0.0004,0.8371,0.8858,0.4599
1.3584,0.0004,0.8581,1.4480,0.4495
1.0331,0.0006,0.8572,1.0708,0.4449
1.2435,0.0004,0.9391,1.2251,0.4449
1.3483,0.0005,0.6929,1.3728,0.4544
1.6247,0.0003,0.7141,1.6954,0.4652
1.0902,0.0004,0.6402,1.0929,0.4692
1.1401,0.0007,0.6586,0.8094,0.4692
1.6650,0.0004,0.8317,1.9496,0.3987
0.9415,0.0003,0.7832,0.9265,0.3987
1.1577,0.0003,0.6923,1.2098,0.3437
1.0989,0.0003,0.6442,1.0881,0.3705
1.1865,0.0004,0.6692,1.0626,0.3733
1.0209,0.0003,0.7930,1.1484,0.3765
1.0842,0.0003,0.6288,0.9207,0.3765
1.1832,0.0004,0.6692,1.2961,0.3508
1.4755,0.0003,0.6979,1.4949,0.3492
1.1464,0.0004,0.6162,1.1446,0.3662
1.2262,0.0003,0.6772,1.2246,0.3635
1.2290,0.0004,0.6724,1.2410,0.3595
1.0404,0.0003,0.6695,0.8062,0.3595
1.6409,0.0005,0.6037,1.5651,0.3514
1.6004,0.0004,0.9671,1.7154,0.3761
1.6290,0.0003,0.9855,1.7877,0.3543
1.3022,0.0003,0.7354,1.2955,0.3719
1.2264,0.0003,0.8303,1.2415,0.3642
1.1980,0.0003,0.6494,1.1760,0.3680
1.2813,0.0003,0.7116,1.2819,0.3621
1.2273,0.0004,0.6716,1.2361,0.3584
1.2018,0.0004,0.6149,1.1825,0.3586
1.1740,0.0004,0.6495,1.1879,0.3537
1.2829,0.0003,0.6366,1.2771,0.3672
1.0097,0.0005,0.6586,0.8220,0.3672
1.4689,0.0006,0.7948,1.4958,0.3570
1.7431,0.0003,0.9926,1.3251,0.3948
1.0327,0.0004,1.6585,1.2440,0.3761
1.0140,0.0004,0.9747,1.3485,0.3761
1.0604,0.0004,0.6684,1.0600,0.3611
1.1322,0.0003,0.6492,1.1404,0.3757
1.6807,0.0005,0.6940,1.6317,0.3731
0.7828,0.0006,0.7038,0.7733,0.3731
1.1192,0.0005,0.6829,1.1424,0.3589
1.3445,0.0003,0.6761,1.2019,0.3694
1.2927,0.0004,0.6067,1.3151,0.3596
1.2093,0.0003,0.6586,1.3118,0.3373
1.3893,0.0004,0.7332,1.2476,0.3485
1.6058,0.0004,0.6327,1.7374,0.3431
1.7381,0.0007,0.6629,1.6493,0.3743
1.3758,0.0005,0.8380,1.4298,0.3731
1.1802,0.0006,0.8865,1.1957,0.3447
1.2836,0.0006,0.6835,1.2930,0.3526
1.1958,0.0003,0.6636,1.1945,0.3502
1.2431,0.0003,0.6542,1.2083,0.3505
1.1372,0.0003,0.6759,1.1574,0.3395
1.2162,0.0004,0.6169,1.2261,0.3536
1.2625,0.0003,0.6048,1.2270,0.3530
1.2422,0.0004,0.6191,1.2528,0.3403
1.2416,0.0003,0.6759,1.2407,0.3439
1.1963,0.0004,0.6560,1.2152,0.3580
0.8867,0.0004,0.6330,0.7495,0.3580
1.5100,0.0006,0.6170,1.3706,0.3469
1.3126,0.0003,0.8055,1.5181,0.3508
1.1191,0.0005,1.0033,1.1161,0.3469
0.9835,0.0003,0.7436,1.0003,0.3469
1.2716,0.0005,0.6407,1.1604,0.3600
1.5237,0.0003,0.6659,1.6399,0.3485
1.2226,0.0003,0.6318,1.2238,0.3682
0.8073,0.0003,0.6590,0.8046,0.3682
1.1906,0.0004,0.6229,1.1514,0.3528
1.1668,0.0004,0.7754,1.1007,0.3336
0.9043,0.0004,0.7730,0.9681,0.3336
1.2025,0.0004,0.6257,1.1914,0.3406
1.3659,0.0004,0.6848,1.3685,0.3576
1.2494,0.0003,0.6962,1.2745,0.3366
1.5460,0.0007,0.6202,1.3977,0.3519
1.6669,0.0008,1.0069,1.7275,0.3852
0.9962,0.0009,1.0263,1.0382,0.3541
1.8196,0.0004,0.7385,1.6672,0.3541
1.3069,0.0004,0.7133,1.3260,0.3662
1.3837,0.0004,0.6961,1.5299,0.3693
1.2461,0.0004,0.6344,1.1511,0.3508
1.1873,0.0003,0.6538,1.2823,0.3436
1.2051,0.0004,0.6731,1.0269,0.3403
1.1675,0.0004,0.6216,1.3005,0.3449
0.9948,0.0005,0.7785,1.0454,0.3449
1.1627,0.0003,0.5715,1.0029,0.3624
2.0900,0.0006,0.6420,1.9442,0.3354
1.4858,0.0004,0.9445,1.5549,0.3700
1.6608,0.0005,0.9411,1.6632,0.3912
1.5588,0.0004,0.8657,1.7364,0.3652
1.2406,0.0005,0.7723,1.1195,0.3634
0.8266,0.0003,0.8906,0.8199,0.3634
1.3790,0.0004,0.6072,1.3443,0.3484
1.0538,0.0004,0.8189,1.2283,0.3484
1.6198,0.0003,0.6840,1.5819,0.3499
1.2819,0.0003,0.6475,1.3109,0.3459
1.2253,0.0004,0.6961,1.2202,0.3576
1.2645,0.0004,0.6101,1.2714,0.3527
0.9353,0.0004,0.6159,0.9344,0.3447
1.6956,0.0009,0.6589,1.2161,0.3447
1.0467,0.0005,1.1606,1.3147,0.3630
1.4866,0.0006,0.9316,1.5541,0.3809
1.3058,0.0005,0.7418,1.2454,0.3864
1.3509,0.0003,0.7688,1.4151,0.3572
1.1148,0.0003,0.6834,1.1731,0.3409
1.1347,0.0004,0.6794,1.1468,0.3589
1.7124,0.0005,0.6882,1.7083,0.3536
1.6062,0.0003,0.6397,1.6104,0.3644
1.1854,0.0003,0.6343,1.2008,0.3486
1.4723,0.0005,0.6685,1.3637,0.3677
1.5480,0.0004,0.7404,1.5921,0.3773
1.3993,0.0005,0.8628,1.3726,0.3699
1.1784,0.0004,1.0045,1.1552,0.3758
1.4568,0.0005,0.8184,1.5400,0.3548
1.0574,0.0004,0.6834,1.0350,0.3455
1.3797,0.0005,0.7579,1.3626,0.3606
1.1077,0.0004,0.7195,1.0712,0.3457
0.8917,0.0004,0.7625,0.8110,0.3457
1.2872,0.0004,0.6784,1.3822,0.3561
1.1066,0.0004,0.6847,1.0077,0.3526
1.3595,0.0004,0.8039,1.4792,0.3427
1.2432,0.0003,0.6757,1.2033,0.3386
1.2248,0.0005,0.6316,1.2174,0.3547
1.2383,0.0004,0.6921,1.2509,0.3524
1.3755,0.0003,0.6863,1.3510,0.3581
1.6394,0.0006,0.6530,1.5240,0.3797
1.1870,0.0005,0.9377,1.3114,0.3492
1.2371,0.0004,0.6933,1.2342,0.3419
1.2353,0.0004,0.6581,1.2332,0.3570
1.2154,0.0005,0.6677,1.2207,0.3400
1.1972,0.0003,0.6054,1.1931,0.3533
1.2013,0.0004,0.6413,1.1971,0.3592
1.2090,0.0003,0.6352,1.2097,0.3505
1.2132,0.0004,0.6203,1.2109,0.3583
1.3429,0.0003,0.6201,1.3160,0.3522
1.1663,0.0004,0.6861,1.1764,0.3636
1.2481,0.0003,0.6641,1.2443,0.3679
1.2077,0.0003,0.5966,1.2097,0.3470
1.3601,0.0005,0.6437,1.2988,0.3470
1.2253,0.0004,0.7490,1.2510,0.3336
1.1953,0.0003,0.6866,1.0812,0.3584
1.2937,0.0004,0.6826,1.3837,0.3533
1.7166,0.0005,0.6747,1.6899,0.3536
1.2257,0.0003,0.7254,1.2695,0.3595
1.2466,0.0003,0.6952,1.2175,0.3585
1.2087,0.0003,0.6600,1.2380,0.3583
1.2991,0.0006,0.6114,1.2897,0.3583
1.2193,0.0005,0.7990,1.1013,0.3431
1.1414,0.0004,0.7258,1.2573,0.3413
1.0156,0.0004,0.6154,0.9848,0.3413
1.3163,0.0004,0.6748,1.1668,0.3394
1.5331,0.0007,0.7447,1.4719,0.3531
1.4821,0.0004,0.8858,1.6649,0.3751
1.1499,0.0003,0.8551,1.1979,0.3792
1.1042,0.0004,0.7249,1.0342,0.3424
1.0209,0.0004,0.6451,1.0872,0.3564
1.1379,0.0004,0.6102,1.1332,0.3420
1.3138,0.0003,0.6569,1.1346,0.3497
1.0213,0.0004,0.7352,1.1641,0.3497
1.2449,0.0003,0.8673,1.2579,0.3517
1.2167,0.0004,0.6986,1.0615,0.3494
1.2395,0.0004,0.7091,1.2593,0.3488
1.2553,0.0004,0.6345,1.3290,0.3520
1.1587,0.0004,0.6900,1.2045,0.3626
1.0616,0.0003,0.6698,1.0675,0.3585
1.7290,0.0005,0.6711,1.3038,0.3578
1.5321,0.0005,0.9039,1.8854,0.3683
1.2547,0.0003,0.8032,1.1394,0.3393
1.2436,0.0004,0.7270,1.4170,0.3454
1.3575,0.0005,0.7783,1.0893,0.3646
1.1859,0.0004,0.8303,1.1952,0.3646
1.0711,0.0003,0.7910,1.2833,0.3590
1.2836,0.0004,0.7341,1.2076,0.3509
1.4849,0.0004,0.7525,1.5614,0.3579
1.2866,0.0005,0.7479,1.2950,0.3503
1.2148,0.0004,0.7031,1.2140,0.3552
1.2703,0.0003,0.6437,1.2594,0.3570
1.0579,0.0005,0.6693,1.0584,0.3478
1.3974,0.0004,0.6786,0.9427,0.3478
1.7900,0.0006,1.0486,2.1598,0.3654
1.5395,0.0006,0.9035,1.5912,0.3455
0.8953,0.0006,0.8012,0.8413,0.3455
1.7228,0.0005,0.6832,1.7344,0.3505
1.3168,0.0007,0.7236,1.3140,0.3412
1.3216,0.0007,0.8098,1.3370,0.3649
1.2258,0.0004,0.6760,1.2249,0.3626
1.1925,0.0004,0.6827,1.1921,0.3527
1.2153,0.0004,0.6817,1.2155,0.3505
0.8699,0.0006,0.6218,0.8612,0.3505
1.1871,0.0004,0.7169,1.1147,0.3586
1.3614,0.0006,0.7131,1.3667,0.3480
1.4693,0.0006,0.8643,1.3087,0.3632
1.8954,0.0006,1.3150,2.0775,0.3803
1.2557,0.0006,0.7883,1.2745,0.3518
1.2893,0.0003,0.7844,1.2877,0.3604
1.2077,0.0003,0.7781,1.2029,0.3519
1.2384,0.0004,0.6907,1.2479,0.3540
1.2685,0.0003,0.6255,1.2610,0.3627
1.2362,0.0003,0.6486,1.2380,0.3451
1.1746,0.0004,0.6380,1.1748,0.3598
1.2532,0.0004,0.5821,1.2286,0.3550
1.1617,0.0004,0.6531,1.1680,0.3649
1.2354,0.0007,0.6431,1.2215,0.3482
1.3920,0.0007,0.6065,1.3188,0.3711
1.2022,0.0006,0.8366,1.1028,0.3711
1.3614,0.0004,0.9771,1.5175,0.3665
