frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
1.1387,0.0005,0.7182,1.2835,0.3451
21.0257,0.0008,16.1254,1.3406,0.3886
1.8893,0.0008,4.2143,1.3406,0.3886
1.1264,0.0004,1.7955,1.6553,0.3886
1.2122,0.0005,1.0699,1.4033,0.4624
1.1722,0.0003,1.2266,0.8995,0.4489
1.4336,0.0006,1.3313,1.0902,0.4505
0.9087,0.0004,1.2248,1.3120,0.4395
1.5070,0.0004,0.8870,1.5452,0.4647
1.3966,0.0004,0.9969,1.5003,0.4472
1.3417,0.0005,1.1270,1.1935,0.4422
0.8443,0.0005,1.0874,1.1421,0.4523
1.2148,0.0006,0.8817,1.1860,0.4523
1.7643,0.0008,1.1668,1.4973,0.4769
1.4271,0.0003,1.1671,1.5915,0.4789
1.5666,0.0004,0.9981,1.5867,0.3516
1.5569,0.0005,1.1609,1.2834,0.3615
1.3388,0.0006,1.2162,1.5575,0.3615
1.6180,0.0006,0.9600,1.7029,0.3725
1.2448,0.0006,0.9392,1.1553,0.3633
1.5628,0.0006,0.8712,1.4388,0.3631
1.8714,0.0004,0.8645,2.0550,0.3518
1.1503,0.0013,0.9794,1.1361,0.3601
1.1778,0.0004,0.9641,1.1846,0.3665
1.8044,0.0007,1.0527,1.5280,0.3786
1.3813,0.0010,1.5380,1.1751,0.4161
1.2923,0.0005,1.1483,1.6003,0.3686
1.3369,0.0004,0.9564,1.3311,0.3686
1.7465,0.0006,0.9814,1.6145,0.3441
1.3220,0.0003,1.2425,1.4398,0.3900
1.3206,0.0005,1.0046,1.4779,0.3900
1.1661,0.0005,0.7852,1.2103,0.3638
1.2004,0.0006,0.7652,1.1613,0.3563
1.4323,0.0005,0.7772,1.2987,0.3558
0.9996,0.0005,0.9891,0.9622,0.3558
1.2699,0.0008,0.9332,1.3416,0.3664
1.5697,0.0009,0.7744,1.4903,0.3686
1.8052,0.0007,1.3180,1.8755,0.3974
1.4583,0.0155,1.5440,1.3624,0.3648
0.9346,0.0003,1.0707,1.1396,0.3648
1.5287,0.0006,0.8393,1.3215,0.3654
1.1603,0.0004,0.9140,1.3681,0.3552
1.1349,0.0004,0.9475,1.0213,0.3552
1.0357,0.0005,0.9537,1.1069,0.3552
1.2972,0.0004,0.7542,1.3062,0.3758
1.4951,0.0005,0.8140,1.4973,0.3629
1.3641,0.0004,0.8142,1.2971,0.3605
1.3635,0.0005,0.8424,1.3988,0.3726
1.4497,0.0009,0.8942,1.4168,0.3626
1.7143,0.0007,0.9112,1.6581,0.3862
1.2967,0.0006,0.9951,1.3839,0.3728
0.9368,0.0007,0.9095,0.8501,0.3728
1.3909,0.0007,0.7850,1.4098,0.3673
1.6048,0.0008,0.9641,1.3473,0.3577
1.7406,0.0008,1.0378,1.9077,0.3655
1.4178,0.0006,1.2280,1.5312,0.3451
1.2678,0.0004,1.0765,1.3120,0.3451
1.1418,0.0005,0.8096,1.1495,0.3667
1.3040,0.0006,0.7939,1.1324,0.3569
1.4283,0.0005,0.8635,1.3854,0.3362
1.0570,0.0007,1.0965,1.2557,0.3523
1.3443,0.0005,0.7768,1.0766,0.3523
1.6323,0.0004,1.0846,1.6960,0.3529
1.4084,0.0005,1.1670,1.1937,0.3607
1.2273,0.0004,1.2951,1.4848,0.3607
1.2918,0.0004,0.8283,1.3945,0.3477
1.0793,0.0004,0.8002,1.1174,0.3551
1.4698,0.0004,0.7595,1.4455,0.3465
1.4657,0.0005,0.7770,1.4066,0.3604
1.1221,0.0004,1.3758,1.1888,0.3604
1.6942,0.0008,0.7876,1.6614,0.3461
1.3778,0.0006,0.7634,1.2414,0.3682
0.9425,0.0005,0.9390,0.7977,0.3682
2.2029,0.0009,0.8215,1.8409,0.3679
1.1736,0.0008,1.5724,1.5167,0.3785
0.8436,0.0005,1.0183,0.9322,0.3785
1.0953,0.0005,0.8761,1.3196,0.3434
1.3331,0.0003,0.9241,1.1509,0.3369
1.2836,0.0003,0.9882,1.4364,0.3416
1.5251,0.0003,0.9367,1.3259,0.3445
