frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
0.9992,0.0004,0.7733,1.1124,0.3367
23.0398,0.0009,18.3323,1.3247,0.3579
1.7287,0.0007,3.8495,1.2206,0.3579
1.0358,0.0007,1.6899,1.2206,0.3579
1.1306,0.0005,0.9523,0.7692,0.4769
1.3527,0.0004,1.1452,0.8299,0.4734
0.7809,0.0004,1.3081,0.8299,0.4439
0.7664,0.0004,0.7386,0.9016,0.4292
1.5557,0.0006,0.7983,1.5163,0.4679
0.8037,0.0006,1.0100,0.8680,0.4552
1.1185,0.0005,0.7387,1.3327,0.4552
1.1704,0.0004,0.6426,1.1554,0.4449
1.1301,0.0004,0.6553,0.9737,0.4449
1.1395,0.0005,0.7968,1.2993,0.4624
1.2042,0.0005,0.5896,1.0241,0.3601
1.0621,0.0004,0.9208,1.0510,0.3601
1.3415,0.0006,1.0083,1.3200,0.3517
1.4128,0.0006,1.1795,1.5267,0.3884
1.3342,0.0004,0.7427,1.3049,0.3604
1.2044,0.0004,0.6640,1.3120,0.3623
1.9009,0.0003,0.6609,1.7834,0.3656
1.5237,0.0004,0.8303,1.3690,0.3564
0.7473,0.0004,0.9829,1.0116,0.3621
1.0417,0.0040,0.6874,0.9191,0.3621
1.2969,0.0003,0.6819,1.3774,0.3535
1.0787,0.0004,0.6680,0.9241,0.3572
1.1495,0.0005,0.8360,1.1875,0.3572
1.2845,0.0004,0.8214,1.2643,0.3691
1.3134,0.0006,0.8031,1.4652,0.3644
1.4456,0.0006,0.6445,1.2744,0.3644
1.1286,0.0004,0.8932,1.2742,0.3784
1.0465,0.0004,0.7391,0.9168,0.3784
1.1593,0.0004,0.6297,1.2813,0.3655
1.3288,0.0005,0.6344,1.3025,0.3509
1.1431,0.0005,0.7200,1.1632,0.3550
1.2215,0.0005,0.7141,1.2233,0.3565
1.0786,0.0004,0.6599,0.8991,0.3640
1.0095,0.0004,0.8934,1.0668,0.3659
1.0542,0.0004,1.0493,1.0236,0.3628
1.0759,0.0004,0.9080,1.0656,0.3628
1.4131,0.0003,0.6423,1.2839,0.3726
1.0105,0.0004,0.9156,0.9993,0.3573
1.1858,0.0005,1.0105,1.3042,0.3573
1.5519,0.0009,0.7449,1.3797,0.3614
1.7413,0.0006,0.7975,2.0537,0.3602
0.9971,0.0005,0.7405,0.9419,0.3602
1.2805,0.0005,0.7186,1.2111,0.3511
1.1849,0.0004,0.7874,1.3013,0.3761
1.2798,0.0005,0.6442,1.1230,0.3578
1.5192,0.0004,0.6415,1.3620,0.3642
1.2104,0.0005,0.8523,1.2558,0.3726
0.9627,0.0004,0.8709,1.2344,0.3726
1.3167,0.0004,0.8337,1.0050,0.3439
0.9590,0.0004,0.7961,1.2142,0.3439
1.2546,0.0005,0.6430,1.2562,0.3641
1.0806,0.0004,0.8155,0.9625,0.3372
1.2149,0.0006,0.9898,1.1566,0.3777
0.8912,0.0004,0.8895,0.9700,0.3777
1.8211,0.0005,0.8490,1.8797,0.3569
1.4694,0.0003,0.7867,1.3287,0.3762
0.8611,0.0004,0.9769,0.7025,0.3517
1.1539,0.0004,0.7342,1.3162,0.3517
1.1524,0.0006,0.6563,1.3170,0.3623
1.3061,0.0003,0.6133,1.1607,0.3624
1.2352,0.0004,0.6238,1.3713,0.3579
1.0792,0.0004,0.6539,1.0000,0.3579
1.3680,0.0003,0.6497,1.4209,0.3604
1.3971,0.0003,0.6724,1.4073,0.3711
1.2263,0.0004,0.6483,1.2354,0.3798
1.3784,0.0006,0.6001,1.3483,0.3663
1.2369,0.0005,0.6799,1.1853,0.3663
1.0229,0.0003,0.7815,1.0664,0.3924
1.2487,0.0004,0.7062,1.2408,0.3712
1.0976,0.0003,0.7667,0.9484,0.3712
1.2176,0.0006,0.6442,1.3734,0.3503
1.1546,0.0005,0.6099,1.1267,0.3577
1.0533,0.0004,0.7097,1.0846,0.3550
1.0954,0.0003,0.6527,1.0893,0.3641
1.1620,0.0004,0.7000,1.0860,0.3641
1.3704,0.0005,0.6452,1.3275,0.3622
1.2262,0.0004,0.8042,1.1569,0.3546
0.9942,0.0004,0.8763,1.1377,0.3628
0.9763,0.0005,0.8708,0.9711,0.3628
1.3500,0.0005,0.6873,1.2136,0.3688
1.8110,0.0011,0.6078,1.6876,0.3700
1.4764,0.0009,0.9018,1.5535,0.3524
1.2738,0.0005,1.1368,1.1437,0.3711
0.9968,0.0007,1.1489,0.9778,0.3710
0.7916,0.0003,1.0367,1.0795,0.3710
1.5920,0.0003,0.6771,1.3738,0.3492
0.9051,0.0004,0.9471,1.1724,0.3492
1.1473,0.0004,0.6902,1.0543,0.3696
1.2088,0.0005,0.6443,1.1623,0.3532
1.7399,0.0003,0.7315,1.6199,0.3532
1.1613,0.0003,0.7583,1.3949,0.3666
1.0543,0.0003,0.6570,1.0624,0.3615
1.2141,0.0003,0.6360,1.0808,0.3555
1.2594,0.0010,0.6692,1.3213,0.3760
1.5805,0.0006,0.7568,1.5817,0.3806
1.1555,0.0003,0.8020,1.0189,0.3806
1.2114,0.0004,0.7268,1.3947,0.3538
1.1711,0.0003,0.6285,1.1671,0.3470
1.1308,0.0003,0.5940,1.1284,0.3544
1.4913,0.0004,0.6663,1.4678,0.3560
1.2492,0.0004,0.7086,1.2649,0.3727
1.2949,0.0004,0.6514,1.2613,0.3580
1.2156,0.0003,0.6756,1.1897,0.3594
1.2503,0.0004,0.6868,1.2586,0.3473
1.2166,0.0005,0.6733,1.1762,0.3455
1.2182,0.0005,0.6509,1.2577,0.3544
1.5141,0.0005,0.6405,1.4314,0.3691
1.3774,0.0005,0.7698,1.4105,0.3639
1.4820,0.0004,0.8577,1.5127,0.3639
1.5619,0.0004,0.7898,1.5158,0.3583
1.1504,0.0004,0.7107,1.2000,0.3586
1.1424,0.0004,0.7272,0.9829,0.3586
1.2515,0.0003,0.7538,1.3118,0.3482
1.2800,0.0003,0.6408,1.1973,0.3337
1.6889,0.0003,0.6369,1.8349,0.3659
1.2700,0.0004,0.6767,1.2422,0.3420
1.3256,0.0004,0.6180,1.3436,0.3402
1.1768,0.0006,0.6354,1.1743,0.3605
2.0562,0.0006,0.6833,1.9365,0.3605
1.5282,0.0006,0.9548,1.3172,0.3718
1.0602,0.0006,1.0832,1.3378,0.3718
1.2154,0.0005,0.7311,0.9685,0.3469
0.9727,0.0004,0.9056,1.2191,0.3514
0.9558,0.0005,0.8831,1.0009,0.3514
1.1828,0.0005,0.8774,1.1497,0.3509
1.0761,0.0004,0.6500,0.9384,0.3509
1.3296,0.0004,0.6291,1.3532,0.3376
1.0528,0.0005,0.8152,1.0673,0.3376
1.4184,0.0004,0.6132,1.1889,0.3626
1.0460,0.0004,0.8203,1.2445,0.3533
0.9312,0.0003,1.1408,1.0783,0.3533
1.1274,0.0004,0.7550,1.0651,0.3424
1.0896,0.0003,0.6737,1.1326,0.3432
1.7216,0.0007,0.7086,1.4755,0.3650
1.3516,0.0006,1.0251,1.3688,0.3539
1.1051,0.0004,1.1863,1.2030,0.3563
0.9168,0.0003,0.8777,1.0394,0.3467
0.9556,0.0003,0.8659,0.9156,0.3555
1.1273,0.0004,0.8222,1.0149,0.3555
1.2643,0.0003,0.6950,1.3877,0.3467
1.2531,0.0003,0.6510,1.1385,0.3469
1.0122,0.0004,0.8801,1.0347,0.3472
1.0545,0.0004,0.9717,0.9624,0.3472
1.0970,0.0004,0.9207,1.1556,0.3491
0.9329,0.0004,0.8562,1.0596,0.3491
1.1586,0.0005,0.7573,0.9924,0.3480
1.0869,0.0005,0.7857,1.2206,0.3466
1.1323,0.0004,0.8817,1.1019,0.3466
1.5785,0.0006,0.8363,1.5914,0.3791
0.9257,0.0003,0.7450,0.9511,0.3791
1.1138,0.0003,0.6502,1.0920,0.3515
1.2201,0.0003,0.6359,1.0477,0.3435
1.1897,0.0003,0.6262,1.2649,0.3649
0.9479,0.0004,0.7096,1.0206,0.3649
1.0801,0.0005,0.6536,1.0835,0.3524
1.3248,0.0004,0.6618,1.1766,0.3533
1.3690,0.0005,0.6014,1.5069,0.3617
1.1681,0.0003,0.6294,1.0446,0.3617
1.6264,0.0006,0.6818,1.6879,0.3452
1.4520,0.0005,0.9592,0.9020,0.3696
0.9377,0.0004,1.3288,1.1592,0.3423
1.4583,0.0009,0.9372,1.4359,0.3799
1.1475,0.0004,1.4080,1.4362,0.3799
1.2820,0.0006,0.7152,1.2523,0.3510
1.5660,0.0004,0.6105,1.7018,0.3487
1.2398,0.0006,0.6601,1.2448,0.3620
1.3181,0.0005,0.6375,1.2786,0.3480
1.2062,0.0003,0.6180,1.2118,0.3616
0.9108,0.0003,0.6901,0.7615,0.3616
1.2111,0.0005,0.7507,1.2550,0.3524
1.4221,0.0006,0.6451,1.2738,0.3341
1.3508,0.0005,0.9103,1.1593,0.3508
0.9010,0.0003,1.2302,1.2890,0.3508
1.2050,0.0005,0.6504,1.2376,0.3475
1.1902,0.0007,0.6964,1.1331,0.3497
1.5376,0.0008,0.7263,1.4737,0.3900
1.2772,0.0005,1.2474,1.2939,0.3900
1.3856,0.0005,0.9070,1.3471,0.3534
1.0867,0.0004,0.8392,1.0318,0.3554
