frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
1.2435,0.0004,0.6526,1.3932,0.3399
20.0648,0.0009,14.7393,1.3153,0.3451
1.8012,0.0007,3.9222,1.2857,0.3451
0.9207,0.0007,1.6570,1.2857,0.3451
1.0614,0.0004,0.8312,1.4362,0.4477
1.2926,0.0005,0.7409,1.2674,0.4371
1.3489,0.0004,0.8110,1.3187,0.4402
1.3900,0.0006,0.9409,1.0413,0.4194
1.3799,0.0008,0.8934,1.5456,0.4481
0.9112,0.0006,0.9976,1.0758,0.4329
1.2003,0.0005,0.8204,1.1972,0.4404
1.9482,0.0004,0.8722,2.0549,0.4276
0.9322,0.0005,0.8447,0.9135,0.4276
1.4531,0.0006,0.7189,1.4311,0.4385
1.4612,0.0005,0.9075,1.4605,0.4487
1.6038,0.0006,0.9839,1.3165,0.3466
1.2642,0.0003,0.8710,1.5323,0.3466
1.3351,0.0005,0.7714,1.2676,0.3526
1.6238,0.0006,0.8933,1.5108,0.3492
1.4094,0.0005,0.7581,1.5460,0.3408
1.5898,0.0006,0.6918,1.6799,0.3447
1.2527,0.0005,0.6354,1.2033,0.3447
1.3159,0.0004,0.6166,1.3216,0.3653
1.4427,0.0008,0.6870,1.4497,0.3531
1.6717,0.0008,0.6688,1.3524,0.3566
1.5038,0.0006,1.0431,1.7854,0.5238
1.2371,0.0006,0.8728,1.1534,0.3702
1.7372,0.0008,0.6995,1.4530,0.3483
1.4965,0.0006,0.8258,1.7345,0.3561
0.9527,0.0003,0.8705,0.9874,0.3561
1.6840,0.0004,0.6849,1.7788,0.3423
1.5102,0.0007,0.6923,1.4992,0.3676
1.1995,0.0005,0.6990,1.2273,0.3676
2.0475,0.0003,0.6212,2.0124,0.3629
1.4281,0.0006,0.6192,1.4022,0.3640
1.4476,0.0007,0.7067,1.0137,0.3640
1.8249,0.0006,0.8289,2.1259,0.3694
1.5695,0.0004,0.9925,1.6337,0.3455
1.1419,0.0004,0.8911,1.0173,0.3455
0.9753,0.0004,1.0268,1.1473,0.3574
1.3123,0.0005,0.6312,1.3226,0.3544
1.3305,0.0005,0.6700,1.2214,0.3607
1.4458,0.0006,0.5940,1.5074,0.3497
1.3373,0.0006,0.6680,1.3987,0.3474
1.2806,0.0004,0.8466,0.9371,0.3474
1.2602,0.0004,0.6993,1.5992,0.3460
1.5362,0.0004,0.6183,1.4275,0.3460
1.3949,0.0004,0.7506,1.2957,0.3385
1.8663,0.0007,0.7441,1.9938,0.3545
1.5802,0.0004,0.7889,1.2310,0.3668
1.8769,0.0005,0.8595,2.2508,0.3374
1.3159,0.0004,0.6936,1.2798,0.3374
1.7560,0.0006,0.6808,1.8062,0.3570
1.4740,0.0005,0.7175,1.1772,0.3367
1.0180,0.0005,0.8077,1.2026,0.3367
1.2280,0.0007,0.9982,1.1858,0.3619
1.8441,0.0005,0.9269,1.8950,0.3392
1.2891,0.0007,0.7820,1.3344,0.3437
1.7555,0.0006,0.7389,1.6467,0.3704
1.4878,0.0009,0.8965,1.5667,0.3845
1.1617,0.0006,0.8430,1.2030,0.3845
1.4089,0.0006,0.6686,1.3093,0.3534
1.2551,0.0007,0.7853,1.3454,0.3438
1.0868,0.0004,0.6393,1.0249,0.3438
1.3996,0.0005,0.6267,1.4610,0.3522
