frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
1.0622,0.0002,0.7767,0.9975,0.3333
21.2492,0.0009,16.6047,1.3696,0.3771
1.6740,0.0005,3.8316,1.2349,0.3771
0.9411,0.0004,1.4864,1.2349,0.3771
0.9721,0.0004,0.9422,1.0586,0.4547
0.7480,0.0003,0.8965,0.8819,0.4558
1.2430,0.0003,0.8273,1.4031,0.4553
1.3089,0.0004,0.9079,1.2574,0.4411
1.2979,0.0004,0.9667,1.1204,0.4463
0.9732,0.0319,1.1933,0.9983,0.4510
0.7775,0.0004,0.9977,1.0832,0.4510
1.1376,0.0003,0.7344,1.1410,0.4585
1.2318,0.0003,0.9147,1.1663,0.4454
1.0274,0.0003,0.8082,0.9249,0.4454
1.6225,0.0003,0.6737,1.7561,0.3415
1.2388,0.0003,0.6740,1.2491,0.3677
1.4099,0.0004,0.6643,1.3271,0.3527
1.1839,0.0005,0.8598,0.8067,0.3661
0.9638,0.0005,1.0502,1.0724,0.3691
0.9725,0.0004,0.8452,1.2909,0.3691
2.0590,0.0004,0.6648,2.0001,0.3702
1.0713,0.0006,0.7862,1.1047,0.3655
1.1099,0.0003,0.9410,1.1145,0.3719
1.1351,0.0041,0.7386,1.1326,0.3715
1.0806,0.0003,0.6515,1.0152,0.3570
1.2804,0.0003,0.8152,1.2167,0.3581
1.2537,0.0003,0.6922,1.3400,0.3600
1.1774,0.0003,0.6753,1.0482,0.3650
0.9190,0.0003,0.8435,1.0649,0.3650
1.2228,0.0003,0.6495,1.1215,0.3580
1.1044,0.0004,0.7161,1.0558,0.3580
1.2315,0.0003,0.7090,1.3830,0.3750
1.0636,0.0003,0.9445,1.0538,0.3673
1.3239,0.0004,0.7132,1.3110,0.3572
1.2306,0.0003,0.6414,1.1354,0.3646
1.5047,0.0005,0.7047,1.2186,0.3657
1.2113,0.0004,1.0321,1.3509,0.3750
0.7933,0.0003,1.0754,1.0446,0.3750
1.3465,0.0003,0.6174,1.2300,0.3559
0.8962,0.0003,0.7865,1.0222,0.3559
1.2044,0.0003,0.7680,1.1172,0.3683
1.3032,0.0004,0.6049,1.2156,0.3586
1.0869,0.0004,0.6198,1.2204,0.3683
1.8724,0.0004,0.7383,1.7969,0.3693
1.6004,0.0004,0.8471,1.5856,0.3943
1.3819,0.0004,0.8489,1.3439,0.3635
0.9163,0.0004,0.8719,0.8189,0.3595
1.0184,0.0008,0.8603,1.2252,0.3595
1.1765,0.0005,0.6621,1.1738,0.3571
1.2546,0.0004,0.7017,1.0053,0.3771
1.0111,0.0003,0.9356,1.2326,0.3771
1.2352,0.0002,0.5879,1.2579,0.3484
1.1048,0.0003,0.6830,1.0704,0.3740
1.1823,0.0003,0.6670,1.0525,0.3682
