frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
2.2420,0.0004,0.8343,1.5513,1.7662
20.5011,0.0009,15.5540,1.3568,1.1272
1.6970,0.0009,3.7658,1.2947,1.1272
0.9411,0.0006,1.6008,1.2947,1.1272
1.2188,0.0004,0.9487,0.9599,1.4181
0.8118,0.0004,1.1860,0.9853,1.4181
1.1532,0.0003,0.7571,1.0104,1.4481
2.0725,0.0008,1.1843,1.4668,1.4991
4.0552,0.0010,1.1151,2.2683,1.4267
1.7409,0.0006,1.3698,3.7845,1.4637
1.8154,0.0005,1.5119,1.8143,1.4202
1.9045,0.0004,1.2076,1.9259,1.4359
1.7904,0.0003,0.9841,1.8257,1.4005
1.6706,0.0004,1.0553,1.7437,1.4201
2.0457,0.0007,0.6971,1.8665,1.4201
4.4373,0.0008,0.7515,2.2833,2.6410
1.6772,0.0006,1.1740,4.1986,1.0600
1.6703,0.0004,1.2855,1.3243,0.6670
1.5156,0.0007,0.9861,1.7602,0.4329
1.2311,0.0038,1.4365,1.0606,0.4358
0.7168,0.0004,1.2938,1.2497,0.4358
1.1861,0.0003,0.6619,1.4100,0.4040
1.6849,0.0006,0.6223,1.6462,0.3709
0.9926,0.0005,0.7599,0.8640,0.3709
1.4934,0.0009,0.8989,1.3352,0.3742
1.2138,0.0005,1.0527,1.4295,0.3742
1.3319,0.0005,0.9018,1.2686,0.3964
1.1658,0.0005,0.7615,1.3048,0.3620
1.3356,0.0006,0.6804,1.1314,0.3592
1.0450,0.0003,0.8240,1.1478,0.3554
1.1145,0.0003,0.9527,1.0888,0.3593
0.9691,0.0004,0.8940,1.0261,0.3593
1.3422,0.0007,0.6729,1.3329,0.3680
1.2293,0.0006,0.6935,1.0302,0.3663
1.0568,0.0005,1.2939,1.0992,0.3653
0.9802,0.0010,0.9813,1.1514,0.3653
1.2714,0.0009,0.6217,1.2925,0.3650
1.8244,0.0007,0.7530,1.7835,0.3646
1.4119,0.0007,0.8067,1.4045,0.3668
1.6372,0.0005,0.7767,1.6251,0.4046
1.2646,0.0006,0.7449,1.2964,0.3983
1.2740,0.0005,0.7438,1.2886,0.3726
1.1707,0.0005,0.6697,1.1660,0.3494
1.2131,0.0006,0.6798,1.2179,0.3520
1.2594,0.0008,0.7076,1.2360,0.3757
1.2834,0.0006,0.6752,1.2645,0.3456
1.2779,0.0008,0.7704,1.2867,0.3659
1.1853,0.0005,0.7037,1.1967,0.3549
1.0051,0.0006,0.6843,0.8235,0.3549
1.1581,0.0005,0.7653,1.3081,0.3603
1.0342,0.0003,0.6802,1.0101,0.3694
1.0025,0.0003,0.6342,1.0396,0.3592
1.1405,0.0005,0.6468,1.0532,0.3592
1.2368,0.0003,0.7712,1.1891,0.3862
1.3128,0.0004,0.6529,1.3076,0.3624
1.1936,0.0004,0.9088,1.0123,0.3630
0.9729,0.0005,0.9628,1.2460,0.3623
1.1191,0.0006,0.8489,0.9782,0.3623
1.3226,0.0007,0.9385,1.3212,0.3538
1.7218,0.0005,0.8264,1.8292,0.3680
1.1665,0.0004,0.6811,1.1940,0.3577
1.2329,0.0005,0.6539,1.2494,0.3746
1.2401,0.0005,0.6320,1.2237,0.3612
1.2643,0.0005,0.6437,1.2560,0.3760
1.1868,0.0003,0.7410,1.2005,0.3654
1.3291,0.0005,0.6422,1.2765,0.3512
1.0506,0.0004,0.6974,1.0413,0.3512
1.1405,0.0004,1.0107,1.1828,0.3856
1.3308,0.0005,0.6733,1.1528,0.3496
0.9053,0.0006,0.7322,1.0836,0.3496
1.2091,0.0005,0.7479,1.0250,0.3788
1.1213,0.0005,0.6838,1.2679,0.3529
1.2904,0.0005,0.5862,1.1746,0.3650
1.1272,0.0005,0.8088,1.1981,0.3650
1.2014,0.0004,0.9192,1.2282,0.3519
1.2304,0.0004,0.6810,1.0746,0.3519
1.2406,0.0003,0.6749,1.4150,0.3786
0.9854,0.0003,0.8062,0.9912,0.3538
1.2486,0.0004,0.8177,0.9836,0.3586
1.0886,0.0006,0.8595,1.1920,0.3586
1.6111,0.0005,0.7012,1.4540,0.4021
1.0119,0.0004,1.0367,1.2043,0.4021
1.2247,0.0005,0.7390,1.2851,0.3799
1.6015,0.0006,0.6435,1.6288,0.3478
1.2497,0.0006,0.6604,1.2482,0.3586
1.2238,0.0005,0.6693,1.2159,0.3639
1.1537,0.0005,0.6611,1.1411,0.3591
0.9052,0.0004,0.6206,0.8278,0.3591
1.2180,0.0006,0.8260,1.3025,0.3753
1.0794,0.0006,0.6109,1.0504,0.3545
1.0832,0.0005,0.7120,1.0609,0.3656
1.2090,0.0005,0.6673,1.1233,0.3591
1.2622,0.0007,0.6191,1.2840,0.3606
1.3380,0.0006,0.5888,1.2009,0.3681
1.5279,0.0007,0.8340,1.4129,0.3805
1.2047,0.0006,0.9214,1.4733,0.3805
1.2078,0.0008,0.8361,1.2223,0.3597
1.2773,0.0007,0.8212,1.1237,0.3731
1.0972,0.0006,0.8848,1.2078,0.3731
1.3718,0.0007,0.7278,1.4168,0.3600
1.1009,0.0006,0.8838,0.9693,0.3600
1.2512,0.0004,0.6654,1.4177,0.3657
1.5569,0.0005,0.5758,1.5289,0.3647
1.1585,0.0007,0.6975,1.1786,0.3538
1.0184,0.0005,0.7747,0.7921,0.3716
0.9315,0.0004,0.9764,1.1416,0.3716
1.2633,0.0003,0.7825,1.1485,0.3580
1.8002,0.0005,0.6538,1.3557,0.3627
1.8017,0.0004,0.7802,2.3150,0.3649
1.3528,0.0004,0.7200,1.3236,0.3708
0.8764,0.0004,0.7467,0.8604,0.3708
1.1537,0.0004,0.6233,1.2217,0.3604
1.1796,0.0004,0.7457,1.0915,0.3486
0.9149,0.0003,0.8518,0.9801,0.3486
1.0792,0.0003,0.7226,1.0875,0.3535
1.1978,0.0006,0.8235,1.1483,0.3528
1.0497,0.0008,0.6478,0.9565,0.3473
1.3793,0.0007,0.6403,1.3774,0.3769
1.3120,0.0006,0.6950,1.3891,0.3687
1.0606,0.0005,0.9200,1.0790,0.3687
1.2960,0.0008,1.0105,1.2016,0.3740
1.2326,0.0006,1.1172,1.3020,0.3766
0.9881,0.0008,1.1368,1.0153,0.3766
1.3232,0.0006,0.6420,1.2846,0.3613
1.7848,0.0006,0.7708,1.7614,0.3432
1.1920,0.0005,0.8031,1.2407,0.3617
1.0361,0.0006,0.7323,0.9076,0.3671
1.1000,0.0006,0.8058,1.0759,0.3671
1.1056,0.0005,0.7221,1.1982,0.3619
1.1317,0.0004,0.6297,1.1917,0.3621
1.1737,0.0004,0.6461,0.9737,0.3709
1.4766,0.0006,0.8624,1.4797,0.3584
0.8064,0.0005,0.7838,0.9949,0.3584
1.2487,0.0006,0.5996,1.1638,0.3594
1.4811,0.0010,0.9911,1.4466,0.3668
1.3606,0.0007,0.8680,1.4131,0.3904
1.2777,0.0006,0.8100,1.1069,0.3685
0.9169,0.0005,0.9299,1.1175,0.3685
1.1800,0.0006,0.8469,1.0635,0.3649
1.1760,0.0004,0.7773,1.0322,0.3679
0.9829,0.0003,1.0384,1.2519,0.3683
1.1265,0.0005,0.7892,0.9513,0.3546
1.0267,0.0004,0.8838,1.1669,0.3752
0.9361,0.0005,0.6977,0.9615,0.3752
