frame_ms,scenario_ms,game_ms,render_ms,gpu_ms
1.7101,0.0005,0.6006,1.3786,0.3517
22.0319,0.0008,17.9486,1.3441,0.3632
1.8772,0.0004,3.8734,1.1799,0.3632
1.2545,0.0003,1.9512,1.1799,0.4436
1.2915,0.0004,1.1058,0.9170,0.4530
0.9755,0.0003,1.2753,0.9170,0.4530
0.8502,0.0003,0.9334,0.9372,0.4454
0.7071,0.0004,0.7988,0.8561,0.4583
1.5258,0.0004,0.6926,1.5641,0.4406
1.4866,0.0005,0.7798,1.3940,0.4695
1.7881,0.0006,1.1662,1.7380,0.4579
1.0002,0.0004,1.2544,1.2927,0.4579
1.4976,0.0009,0.8380,1.5049,0.4410
1.3364,0.0008,0.9049,1.3552,0.4593
1.0523,0.0006,0.9098,1.0741,0.3556
1.2167,0.0005,0.9788,1.2027,0.3556
1.1801,0.0004,0.8310,1.1779,0.3634
1.2190,0.0004,0.7244,1.0272,0.3659
1.8174,0.0006,0.7458,1.6448,0.3588
1.6221,0.0005,1.1271,1.6844,0.3580
1.9149,0.0005,1.2827,1.9807,0.3580
1.4089,0.0006,0.9060,1.4074,0.3654
1.3948,0.0005,0.8266,1.5534,0.3530
1.3914,0.0004,0.8315,1.3810,0.3730
1.2080,0.0005,0.7207,1.2153,0.3583
1.1753,0.0004,0.7849,1.2163,0.3653
1.1608,0.0004,0.6972,1.0210,0.3650
1.5887,0.0005,0.7675,1.6620,0.3771
1.0043,0.0005,0.8320,1.0473,0.3667
1.0736,0.0004,0.7580,0.9809,0.3588
1.1262,0.0004,0.7874,1.0632,0.3588
1.5231,0.0007,0.8409,1.3254,0.3784
1.2814,0.0007,1.0102,1.4814,0.3784
1.4634,0.0007,1.0722,1.5496,0.3642
1.2733,0.0008,0.9508,1.1014,0.3776
1.6299,0.0008,1.0564,1.6487,0.4390
1.3608,0.0005,0.9653,1.4113,0.4390
1.5025,0.0006,0.8357,1.4258,0.3574
1.5631,0.0005,0.8769,1.6006,0.3640
1.3911,0.0005,0.9522,1.5328,0.3752
1.3218,0.0004,1.0495,1.2911,0.3722
1.5499,0.0006,1.2867,1.3449,0.3722
1.6112,0.0007,0.8517,1.6887,0.3637
1.4077,0.0005,0.9391,1.4685,0.3666
1.8153,0.0006,0.8857,1.8540,0.3570
1.0797,0.0007,0.8267,0.8721,0.3570
2.4890,0.0011,0.9924,2.5944,0.3658
1.4891,0.0006,1.1235,1.4890,0.3559
2.4639,0.0004,1.0599,2.4703,0.3559
1.6016,0.0004,1.1023,1.6630,0.3557
1.1971,0.0004,1.0716,1.0869,0.3557
1.7251,0.0007,0.8685,1.7508,0.3634
1.4129,0.0005,0.8893,1.5042,0.3656
1.3971,0.0006,1.0617,1.2655,0.3704
1.4385,0.0005,1.0600,1.5368,0.3659
1.8569,0.0007,0.9344,1.5092,0.3652
2.3095,0.0010,1.4480,2.5054,0.3942
1.2416,0.0004,1.1777,1.4203,0.3771
1.3292,0.0005,1.0271,1.0866,0.3771
1.9848,0.0008,1.2010,2.0624,0.3566
1.4807,0.0011,1.1637,1.5575,0.3644
1.6000,0.0007,1.0610,1.5391,0.3499
1.2836,0.0004,1.2498,1.4067,0.3641
1.3412,0.0003,0.9646,1.1190,0.3641
1.3141,0.0004,1.0198,1.4733,0.3482
1.7292,0.0007,0.7835,1.3764,0.3563
2.0362,0.0007,1.1867,1.8122,0.4722
1.6203,0.0008,1.3209,2.0949,0.3628
1.2746,0.0006,1.1946,1.3491,0.3628
1.4306,0.0005,0.9089,1.4884,0.3632
1.4046,0.0005,0.8320,1.2297,0.3471
1.7091,0.0005,0.8397,1.5904,0.3576
1.2579,0.0006,1.0325,1.5252,0.3484
1.0452,0.0007,0.8105,1.0520,0.3506
1.0944,0.0005,0.7887,1.0795,0.3436
1.3689,0.0005,0.8111,1.1885,0.3479
1.3248,0.0004,0.7567,1.3307,0.3496
1.6223,0.0008,0.7785,1.6944,0.3477
1.7500,0.0006,1.0867,1.4553,0.3858
1.3245,0.0005,1.4669,1.4355,0.3449
1.4260,0.0004,1.1095,1.5103,0.3449
1.3527,0.0005,0.9999,1.2335,0.3481
1.3127,0.0004,0.9512,1.4498,0.3481
1.1243,0.0003,0.9837,1.2657,0.3359
1.7699,0.0006,1.0200,1.7278,0.3507
1.4966,0.0006,0.8647,1.4609,0.3584
1.3128,0.0003,1.0313,1.3497,0.3571
0.9527,0.0004,0.8838,0.7674,0.3433
1.4108,0.0004,0.8605,1.4722,0.3433
1.9112,0.0010,0.7081,1.9231,0.3638
1.7342,0.0011,1.2014,1.1164,0.4339
1.5236,0.0006,1.4261,2.1628,0.3694
1.4129,0.0010,0.8227,1.3188,0.3504
1.9187,0.0008,1.2236,1.8388,0.3504
1.6901,0.0005,1.1771,1.7483,0.3607
1.4150,0.0004,1.0351,1.4862,0.3502
1.2652,0.0005,1.0337,1.0308,0.3449
1.2421,0.0005,0.8753,1.3648,0.3449
1.4533,0.0005,0.7486,1.5398,0.3509
1.2919,0.0004,0.8329,1.0820,0.3509
1.1046,0.0007,0.9284,1.2854,0.3523
1.5976,0.0004,1.0879,1.4334,0.3487
1.2979,0.0004,0.8992,1.5181,0.3911
1.3451,0.0006,0.7797,1.2941,0.3536
1.4301,0.0008,0.8439,1.3151,0.3598
1.4048,0.0005,0.8606,1.4624,0.3674
1.8403,0.0008,0.8166,1.8592,0.3371
1.3329,0.0004,0.8416,1.3913,0.3572
1.3423,0.0006,0.7972,1.3179,0.3416
1.4469,0.0004,0.8658,1.3608,0.3452
0.8598,0.0005,0.9614,0.7599,0.3452
1.3651,0.0005,0.8301,1.5505,0.3350
1.2659,0.0005,0.7663,1.2294,0.3509
